analysis_date,window,factor_order,factor_name,method,target_name,common_sample_n,spread_status,q1_return,q2_return,q3_return,q4_return,q5_return,q5_minus_q1,q5_minus_q1_bps,portfolio_spearman
2021-07-30,60,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,4117,PASS,0.0050794688366860765,-0.016154431610825346,-0.006043470278269488,-5.4827209562370544e-05,0.03226457510316201,0.027185106266475932,271.8510626647593,0.39999999999999997
2021-07-30,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4117,PASS,0.01354502602589575,-0.006356088765281133,-0.005156080791117529,0.012652888433464215,0.0004898090356922546,-0.013055216990203497,-130.55216990203496,-0.09999999999999999
2021-07-30,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4117,PASS,0.005387872437317141,0.005786513360313573,-0.007566474931791486,0.013526295459716372,-0.0019457814948981918,-0.007333653932215333,-73.33653932215333,-0.09999999999999999
2021-07-30,60,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,4115,PASS,-0.045483075123979845,0.015130351073956024,0.018048484251934692,0.012814937833692235,0.014201283697771128,0.05968435882175097,596.8435882175097,0.19999999999999998
2021-07-30,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,4115,PASS,-0.019149606789792203,0.017914169297087803,0.011665843403960008,0.009443562060293478,-0.0048618025316336634,0.01428780425815854,142.87804258158542,0.0
2021-07-30,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4115,PASS,-0.017290942733979738,0.013366233489326189,0.01247033818229594,0.007518284511196049,-0.001051748008923014,0.016239194725056725,162.39194725056726,0.0
2021-07-30,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,4107,PASS,0.009729336278485903,-0.001960441926385766,0.020721764247644162,-0.009673157011760667,-0.0037616398267282937,-0.013490976105214197,-134.90976105214196,-0.6
2021-07-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4107,PASS,0.004950713436573433,-0.002328658382984784,0.01917169433936692,-0.012838504973237408,0.00609443287155379,0.0011437194349803578,11.437194349803578,0.09999999999999999
2021-07-30,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4107,PASS,0.004792652508572483,-0.00016436051893428877,0.014514989602545053,-0.006829433442082154,0.0027401073220204623,-0.002052545186552021,-20.52545186552021,-0.3
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,4107,PASS,0.004973148492258704,-0.003742196293137403,0.011439944911027533,0.001786554272321795,0.0005868301703825024,-0.004386318321876201,-43.86318321876201,-0.19999999999999998
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4107,PASS,0.006068592188394983,-0.002758008090047636,0.01151859162844631,-7.436048186253506e-05,0.0003005575354811967,-0.005768034652913786,-57.680346529137864,-0.09999999999999999
2021-07-30,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4107,PASS,0.006514387444956769,0.0011361315781960822,0.006497031661374461,0.0010234275788874815,-0.00011564153195390813,-0.006630028976910678,-66.30028976910678,-0.8999999999999998
2021-07-30,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,4107,PASS,0.004914701905472575,0.0040521485661377445,-0.0014602712988720811,0.001658647156009221,0.005883700889654404,0.0009689989841818293,9.689989841818294,0.09999999999999999
2021-07-30,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4107,PASS,-0.006627147146809462,0.0048978820332789275,0.0030525529322686993,0.012834207043339102,0.0009125961895666257,0.007539743336376088,75.39743336376088,0.3
2021-07-30,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4107,PASS,-0.0033995890828743486,-0.0031430708911544614,0.0034534010290984195,0.017152127980998515,0.0010031804293349669,0.004402769512209316,44.02769512209316,0.7
2021-07-30,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,4107,PASS,0.009572376982404375,0.0001573524867883746,0.007215787803261119,-0.0043922386204025485,0.002806997151176994,-0.006765379831227381,-67.6537983122738,-0.49999999999999994
2021-07-30,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4107,PASS,-0.0013830038839546827,-0.0006944517595595253,0.008813734530689588,0.011148455030211921,-0.0028164882479910273,-0.0014334843640363445,-14.334843640363445,0.0
2021-07-30,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4107,PASS,-0.003740214446417838,0.002592042139083941,0.004906767971855473,0.009503036341707754,0.0018038571043485728,0.005544071550766411,55.44071550766411,0.39999999999999997
2021-07-30,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,4117,PASS,-0.011201979811724968,-0.01102805848559178,0.0028260547575946343,0.007469796626875975,0.031287424947081886,0.04248940475880685,424.89404758806853,0.9999999999999999
2021-07-30,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4117,PASS,0.01072285358447573,-0.010677727801990552,-0.012025423464315784,0.012325213597446953,0.01481665907091836,0.004093805486442632,40.93805486442632,0.6
2021-07-30,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4117,PASS,0.005563245587087183,-0.012176624948485993,-0.00289976739086591,0.009440143015591642,0.015240333199354762,0.009677087612267578,96.77087612267577,0.7
2021-07-30,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,4142,PASS,0.011609985363952031,0.000895089759639058,0.0013539333610716419,-0.004145183008960969,0.005844237142031416,-0.005765748221920616,-57.65748221920616,-0.3
2021-07-30,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4142,PASS,0.0026266598512559784,0.0060250460368398125,0.015556512393733344,0.007601371902681515,-0.015300173810180815,-0.017926833661436794,-179.26833661436794,-0.09999999999999999
2021-07-30,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4142,PASS,0.0015808629048726516,0.0014063595190839432,0.013754342298592466,0.01389329092671719,-0.014125594808819248,-0.0157064577136919,-157.064577136919,-0.09999999999999999
2021-07-30,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,4142,PASS,0.020774921037889527,0.013944685064004947,0.010907687233183996,0.0033945472406471393,-0.03254074197072392,-0.05331566300861345,-533.1566300861344,-0.9999999999999999
2021-07-30,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4142,PASS,0.01346315104763174,0.00966467617835453,0.0013603961026236702,-0.0009112376184208441,-0.007090571863809441,-0.020553722911441183,-205.53722911441182,-0.9999999999999999
2021-07-30,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4142,PASS,0.01235631272686121,0.0037640227009147634,0.003415190448492978,0.0026490404733764445,-0.005698496991854125,-0.018054809718715335,-180.54809718715336,-0.9999999999999999
2021-07-30,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,4142,PASS,-0.002506155675508596,0.0017698292084308792,-0.00769736667330978,0.0035325749524165203,0.022023286586499373,0.02452944226200797,245.2944226200797,0.7
2021-07-30,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4142,PASS,0.0029726672747226145,0.0047364122296420655,0.007851974707868116,0.006371220355774497,-0.005435190308321577,-0.00840785758304419,-84.0785758304419,-0.09999999999999999
2021-07-30,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4142,PASS,-0.0015277612113465126,0.0045339835935855255,0.00980630979382663,0.009738398062734204,-0.006047670968068456,-0.004519909756721943,-45.199097567219425,-0.09999999999999999
2021-07-30,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,4128,PASS,-0.03876202586285202,0.015837908278384088,0.01771034198357684,0.009400281726735191,0.01150035973587161,0.050262385598723626,502.62385598723625,0.19999999999999998
2021-07-30,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,4128,PASS,-0.020150889254463407,0.016204861132896604,0.020396927058571795,0.009016504478514011,-0.009770330981905752,0.010380558272557655,103.80558272557656,0.09999999999999999
2021-07-30,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4128,PASS,-0.01300985564905919,0.008460105401041107,0.021004475458756285,0.009336661890706309,-0.010103303285651661,0.0029065523634075295,29.065523634075294,0.3
2021-07-30,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,4117,PASS,0.003746846626996761,0.011279068529584286,0.0027979381468162014,-0.0017171138234861848,0.001247062579891953,-0.0024997840471048076,-24.997840471048075,-0.7999999999999999
2021-07-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4117,PASS,0.004450847677355372,0.010676980362589728,0.0028290225957274843,0.0021327487816274627,-0.002790326049803813,-0.007241173727159185,-72.41173727159186,-0.8999999999999998
2021-07-30,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4117,PASS,0.004679588395044959,0.00665546436508861,0.0065184243221689106,-0.0002484653173153965,-0.00030903127172628126,-0.00498861966677124,-49.886196667712404,-0.7
2021-07-30,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,4117,PASS,-0.009536579131695458,0.006884575072742611,0.007756170467746234,0.005910134333363159,0.0064055301872315475,0.015942109318927006,159.42109318927007,0.19999999999999998
2021-07-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4117,PASS,0.000586381933418723,0.01168636301494303,0.008294855818088908,-0.003739474132744302,0.00047187852136311556,-0.00011450341205560747,-1.1450341205560748,-0.6
2021-07-30,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4117,PASS,0.000180499529379287,0.013314917226187073,0.007324004473545235,-0.0023516728014001433,-0.0011652608646346427,-0.0013457603940139297,-13.457603940139297,-0.6
2021-07-30,120,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,4116,PASS,0.0025047581143393745,-0.008491494220929234,-0.0013757217093040145,0.009890915743919093,0.014479623081168472,0.011974864966829098,119.74864966829098,0.7
2021-07-30,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4116,PASS,0.0032302279770944336,-0.005683145324707017,0.011204021796917702,0.0035550512940962847,0.005123356337124051,0.0018931283600296172,18.931283600296172,0.6
2021-07-30,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4116,PASS,-0.0006908390412969834,0.0050744588149642484,-0.0024361704651581473,0.008383869632955203,0.007102957497528194,0.007793796538825178,77.93796538825178,0.6
2021-07-30,120,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,4098,PASS,-0.00547187653808414,0.004220072414902048,0.0014107773542020219,-0.001714571525792768,0.018363720297705884,0.023835596835790025,238.35596835790025,0.6
2021-07-30,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4098,PASS,-0.003398628779418955,0.008033051236479067,-0.0011092428850670297,0.00750558012887431,0.005162392289579615,0.00856102106899857,85.61021068998569,0.3
2021-07-30,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4098,PASS,-0.003772531201346312,0.006400519911765902,-0.0003359361391002385,0.00969142692656488,0.004210347267529817,0.007982878468876128,79.82878468876127,0.49999999999999994
2021-07-30,120,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,4142,PASS,0.0018799783461696232,-0.005999050085022618,0.008072117761148152,-0.0008571674095831054,0.01605018203091822,0.014170203684748596,141.70203684748594,0.49999999999999994
2021-07-30,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4142,PASS,0.006222739135499794,0.00048583337354365756,0.0024158593531648006,0.0014938633608406191,0.005861220820465874,-0.00036151831503391987,-3.6151831503391985,-0.09999999999999999
2021-07-30,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4142,PASS,0.004842931228558814,0.0010050145811132227,-0.004333525223587029,0.012913175878602462,0.0020581790591029984,-0.002784752169455816,-27.847521694558157,0.09999999999999999
2021-07-30,252,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3936,PASS,0.00497020144663897,0.010397892728810863,0.011323037666347449,-0.011091995129887747,0.010386323171724322,0.0054161217250853514,54.16121725085351,-0.09999999999999999
2021-07-30,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3936,PASS,-0.00322649126461046,0.007331575419893886,0.01567304993471767,0.02004736231560288,-0.01422757783083972,-0.01100108656622926,-110.0108656622926,0.0
2021-07-30,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3936,PASS,-0.00362350419438692,0.013081199795070657,0.005199467144580077,0.011019344073717295,-7.808378051954206e-05,0.003545420413867378,35.45420413867378,0.09999999999999999
2021-07-30,252,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3936,PASS,0.005370238118085997,0.0016540492123892766,0.0022854744904674874,0.01991416189938198,-0.0036520174877958203,-0.009022255605881817,-90.22255605881817,-0.3
2021-07-30,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3936,PASS,0.015913342391967393,0.005670251079022392,0.0012552754199088492,-0.000546433719805804,0.003281163411731681,-0.012632178980235713,-126.32178980235713,-0.7
2021-07-30,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3936,PASS,0.010022887146386687,0.010852494360065206,-0.0055610839456121525,-0.0011936870008732601,0.01146047271821455,0.0014375855718278627,14.375855718278627,0.19999999999999998
2021-07-30,252,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3936,PASS,-0.0042722861631255184,0.006088246557029982,-0.0006995406790830412,0.007902906437089843,0.019315013048764307,0.023587299211889824,235.87299211889825,0.8999999999999998
2021-07-30,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3936,PASS,-0.004807470948566034,0.00510913175042642,0.009447375370019955,0.018975714688089746,-0.0031248234164841537,0.0016826475320818805,16.826475320818805,0.39999999999999997
2021-07-30,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3936,PASS,-0.0062090611231494595,0.008940671899521234,0.00864595766929248,0.01590098134492754,-0.0016768414193109697,0.00453221970383849,45.3221970383849,0.3
2021-07-30,252,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3798,PASS,-0.037545718711688346,0.017403063284328085,0.016134164969132173,0.016915728233383526,0.011723433546370716,0.049269152258059064,492.69152258059063,0.09999999999999999
2021-07-30,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3798,PASS,-0.013402859843791382,0.011262852611354228,0.018702390331045426,0.025779723363413807,-0.017767182560536315,-0.004364322716744933,-43.643227167449325,0.0
2021-07-30,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3798,PASS,-0.01303821308400521,0.00868676583714334,0.02101826983660301,0.019317594932976107,-0.011421386009658658,0.0016168270743465527,16.168270743465527,0.3
2021-07-30,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3874,PASS,0.003895291342634877,0.0050837482173235055,0.011106881692029074,0.012284833937070609,-0.003378359515374857,-0.007273650858009734,-72.73650858009734,0.0
2021-07-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3874,PASS,0.002179964673354265,0.01588522348637258,0.007296273532087567,0.00547252266277387,-0.0018323747759859286,-0.004012339449340194,-40.12339449340194,-0.39999999999999997
2021-07-30,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3874,PASS,-0.00016544701369985645,0.018095746093245775,0.008445080159605474,0.005561802349097943,-0.002934089678514694,-0.0027686426648148377,-27.686426648148377,-0.39999999999999997
2021-07-30,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3874,PASS,-0.012203051160853365,0.010323327214190619,0.010208441539427793,0.007251782598721975,0.013432842584525845,0.02563589374537921,256.3589374537921,0.6
2021-07-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3874,PASS,-0.0022119515658448894,0.017949902813448243,0.01631727764900676,-0.011499138055547604,0.008457158742851991,0.01066911030869688,106.6911030869688,-0.19999999999999998
2021-07-30,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3874,PASS,-0.003462314961283459,0.021001376452301733,0.010929839675612299,-0.0074740533536566236,0.008011450238071658,0.011473765199355116,114.73765199355117,-0.19999999999999998
2021-07-30,252,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3775,PASS,0.004367948166494586,-0.00805432606562217,-0.0013701411336456038,0.0009230874666281455,0.0315234515717223,0.027155503405227717,271.55503405227716,0.39999999999999997
2021-07-30,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3775,PASS,0.006871150200488197,6.025629214863357e-05,0.00996678181549528,-0.00015618580813682928,0.010077120605080502,0.003205970404592305,32.05970404592305,0.3
2021-07-30,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3775,PASS,0.004024715869999139,-0.002122673631331197,0.009979427005505788,0.009061194191761712,0.005876459669140351,0.0018517437991412127,18.517437991412127,0.49999999999999994
2021-07-30,252,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3670,PASS,-0.0017558686042888716,-0.003507326100473554,0.0012304177059527667,0.013300173906719922,0.014837552509107536,0.016593421113396407,165.93421113396408,0.8999999999999998
2021-07-30,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3670,PASS,-1.1887820547809849e-05,0.010659823472817074,0.009821145821468296,0.0023147281884784736,0.0013001830451006599,0.0013120708656484696,13.120708656484696,0.0
2021-07-30,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3670,PASS,-0.0002879932680812416,0.005770393856587103,0.012824681441303228,0.002452019126303787,0.0033248915512038234,0.003612884819285065,36.12884819285065,0.19999999999999998
2021-07-30,252,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3936,PASS,0.001620940142043067,0.0014010126642593184,-0.0017506325068244477,0.015382786266700869,0.007880544940462805,0.006259604798419738,62.59604798419738,0.49999999999999994
2021-07-30,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3936,PASS,-0.009407578381616969,0.008736310512951886,0.0011816731713063609,0.018481172406148723,0.0066141948521458,0.01602177323376277,160.2177323376277,0.49999999999999994
2021-07-30,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3936,PASS,-0.002136735160379091,-0.00017769267978105053,0.005368063765293618,0.016163928972988382,0.006378968980194841,0.008515704140573932,85.15704140573932,0.8999999999999998
2021-08-31,60,1,residual_degree_percentile,RAW_COMMON,future_excess_return,4161,PASS,-0.01473618723568533,0.00126096493072402,-0.0010639727961905161,0.012929072547626612,0.021406290351731076,0.036142477587416406,361.4247758741641,0.8999999999999998
2021-08-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4161,PASS,-0.007836783440223389,0.0009025122191727639,0.00387239498613029,0.008477230143695638,0.012707384082875438,0.020544167523098827,205.44167523098827,0.9999999999999999
2021-08-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4161,PASS,-0.0036413703369390002,-0.0019010497853981624,0.012366848613220646,-0.002806205035400216,0.014104514536167477,0.017745884873106476,177.45884873106476,0.7
2021-08-31,60,2,delta_degree_percentile,RAW_COMMON,future_excess_return,4161,PASS,0.008434071064089638,0.0047694327489661995,-0.01552825556220173,0.0025964593871692135,0.01791897479106112,0.009484903726971482,94.84903726971483,0.09999999999999999
2021-08-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4161,PASS,0.008827587682203769,0.012750807921232933,0.002455394425249539,-0.005436251741023458,-0.00047008488707089954,-0.009297672569274669,-92.97672569274668,-0.7999999999999999
2021-08-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4161,PASS,0.006483919231291848,0.0009059987557857184,0.007575834681534389,-0.007267335881688332,0.010417616973386366,0.003933697742094518,39.336977420945175,0.3
2021-08-31,60,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,4161,PASS,-0.012673741136448355,-0.0024040937488099398,0.007458768308304733,0.002349211497196336,0.026418709644722843,0.0390924507811712,390.924507811712,0.8999999999999998
2021-08-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4161,PASS,-0.007397699310554642,-0.0038342506054445755,0.00928066250850772,0.004610552294587506,0.015463473104554733,0.022861172415109376,228.61172415109377,0.8999999999999998
2021-08-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4161,PASS,0.0017438738697005487,-0.010609547893481357,0.007600862543316785,0.012704333986228547,0.006683215485886216,0.0049393416161856675,49.39341616185668,0.6
2021-08-31,60,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,4161,PASS,-0.0016633167534434933,0.019913238961190793,-0.0008931980226282879,0.004447716844066369,-0.003758318655470541,-0.0020950019020270477,-20.950019020270478,-0.3
2021-08-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,4161,PASS,-0.004008283291906592,0.010886807984688659,0.008068444044991395,-0.0009376611966579596,0.004123203872607974,0.008131487164514567,81.31487164514567,0.09999999999999999
2021-08-31,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4161,PASS,-0.00379050065853674,0.01731731328691321,0.004639754154234958,0.002964067416068186,-0.0030069544447526844,0.0007835462137840555,7.835462137840556,0.0
2021-08-31,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,4150,PASS,0.003637691452637741,0.0023140324592948657,0.0007652644205242544,0.008430387783379397,0.0030197735244638754,-0.0006179179281738654,-6.179179281738654,0.09999999999999999
2021-08-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4150,PASS,0.0028603965777889056,0.01600559267964707,0.0005294217643373194,0.0007698136158292136,-0.002038015774665687,-0.004898412352454593,-48.98412352454593,-0.7999999999999999
2021-08-31,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4150,PASS,0.0006050989040126875,0.019760903742386385,0.0020296864986874045,-0.0002742828508988305,-0.00399238988337811,-0.004597488787390798,-45.97488787390798,-0.7
2021-08-31,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,4150,PASS,-0.0050217970739886006,0.00044292520011040827,0.00641495999095961,0.010623267002813607,0.00570605969979617,0.01072785677378477,107.2785677378477,0.7
2021-08-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4150,PASS,0.002510175633934691,0.009991450673248962,0.003351833256993399,0.0006777634817746783,0.0015993863127593776,-0.0009107893211753135,-9.107893211753135,-0.6
2021-08-31,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4150,PASS,0.0040504125095296595,0.011885682790638528,0.0033545644423401003,-0.0012521473515261774,9.210025831374981e-05,-0.0039583122512159095,-39.58312251215909,-0.7999999999999999
2021-08-31,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,4150,PASS,-0.00873510997385576,0.003043589646799286,0.009219356105915053,0.006863469853912365,0.008030882812988874,0.01676599278684463,167.65992786844632,0.7
2021-08-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4150,PASS,-0.0053273051829358315,0.005255785131152811,0.003797088701411067,0.0019992465861649682,0.012395337329616974,0.017722642512552806,177.22642512552807,0.6
2021-08-31,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4150,PASS,-0.0013475570145513932,0.0024222587732812173,-0.0023677653947517985,0.0074383453917302176,0.011979665687013053,0.013327222701564445,133.27222701564446,0.7
2021-08-31,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,4148,PASS,-0.012211365304509383,0.0064478878849960905,0.002604022370378029,0.011571251071634935,0.010065795401008737,0.02227716070551812,222.7716070551812,0.7999999999999999
2021-08-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,4148,PASS,-0.005465316098028457,-0.002133897942263174,0.009359595406670411,0.0058570853212119465,0.010533885738345718,0.015999201836374176,159.99201836374175,0.8999999999999998
2021-08-31,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4148,PASS,-0.003401516911289127,0.000910625590464061,0.003098108563142143,0.009641127350352977,0.007913721525734585,0.01131523843702371,113.1523843702371,0.8999999999999998
2021-08-31,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,4161,PASS,-0.012418748799183334,-0.012900282650609845,-0.0020001123587054795,0.010781255007318219,0.03717693955149765,0.04959568835068098,495.95688350680985,0.8999999999999998
2021-08-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4161,PASS,-0.008617233879618495,-0.008934073630401728,0.0031683501862903116,0.019277839344814127,0.013227855970566527,0.02184508985018502,218.45089850185022,0.7999999999999999
2021-08-31,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4161,PASS,-0.003981657390414934,-0.009236496014647802,0.00621771797481251,0.01739684038208754,0.007726333039813428,0.011707990430228361,117.07990430228361,0.7999999999999999
2021-08-31,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,4178,PASS,-0.009886518997728494,-0.011264872400717923,0.0013517691133831061,0.011068793015885965,0.026569398487425434,0.03645591748515393,364.5591748515393,0.8999999999999998
2021-08-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4178,PASS,-0.007283479912495896,-0.0038227175196552886,-0.0016021004707259903,0.018313518039008207,0.011823634501243886,0.019107114413739783,191.07114413739782,0.8999999999999998
2021-08-31,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4178,PASS,-0.004793441891790505,-0.0070377509707219175,0.0007073690084884051,0.017382214728309992,0.01116848254449916,0.015961924436289666,159.61924436289667,0.7999999999999999
2021-08-31,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,4178,PASS,-0.009043401595750303,-0.005099818032446236,0.00304676430710308,0.009156915967407902,0.019566141651870015,0.028609543247620318,286.0954324762032,0.9999999999999999
2021-08-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,4178,PASS,0.0036099796886891722,0.013253408009264684,0.00740701823206037,-0.0047299145791079465,-0.002115720136684243,-0.005725699825373415,-57.25699825373415,-0.6
2021-08-31,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,4178,PASS,-0.0017031714986685824,0.011364934279563066,0.0048270364611570455,-0.0010407638552430284,0.003983302606980558,0.005686474105649141,56.86474105649141,0.09999999999999999
