analysis_date,window,factor_order,factor_name,method,target_name,common_sample_n,pair_n,alpha_rank_ic,ic_status
2019-08-30,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3531,3531,-0.07032134357672748,PASS
2019-08-30,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3531,3531,-0.05840443669340598,PASS
2019-08-30,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3531,3531,-0.06993385742000846,PASS
2019-08-30,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3562,3562,-0.07921907527391488,PASS
2019-08-30,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3562,3562,-0.06301677153352737,PASS
2019-08-30,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3562,3562,-0.08741074460352893,PASS
2019-08-30,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3562,3562,-0.0573324744614931,PASS
2019-08-30,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3562,3562,-0.040593341902568414,PASS
2019-08-30,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3562,3562,-0.014455200938797756,PASS
2019-08-30,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3562,3562,-0.049308940070664435,PASS
2019-08-30,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3562,3562,-0.0510378927605519,PASS
2019-08-30,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3562,3562,-0.08029331487226384,PASS
2019-08-30,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3556,3556,0.052711059439632404,PASS
2019-08-30,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3556,3556,0.03406341840098597,PASS
2019-08-30,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3556,3556,0.028142477161938694,PASS
2019-08-30,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3557,3557,-0.034830127941350965,PASS
2019-08-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3557,3557,-0.008435430602234773,PASS
2019-08-30,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3557,3557,-0.02363340248976408,PASS
2019-08-30,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3557,3557,-0.015411993035353034,PASS
2019-08-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3557,3557,0.00023842176251385574,PASS
2019-08-30,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3557,3557,-0.014531644333127211,PASS
2019-08-30,120,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3555,3555,-0.07287940829210822,PASS
2019-08-30,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3555,3555,-0.034322338958121895,PASS
2019-08-30,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3555,3555,-0.03696585254511066,PASS
2019-08-30,120,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3550,3550,-0.07680639379927992,PASS
2019-08-30,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3550,3550,-0.033136465495251316,PASS
2019-08-30,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3550,3550,-0.03795471631191537,PASS
2019-08-30,120,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3562,3562,-0.08342938555606032,PASS
2019-08-30,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3562,3562,-0.05346408702428046,PASS
2019-08-30,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3562,3562,-0.09204308889141166,PASS
2019-08-30,252,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3451,3451,-0.08475409163191389,PASS
2019-08-30,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3451,3451,-0.07844231263898743,PASS
2019-08-30,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3451,3451,-0.08501610865307484,PASS
2019-08-30,252,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3451,3451,-0.05345311328660404,PASS
2019-08-30,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3451,3451,-0.0428292072256519,PASS
2019-08-30,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3451,3451,-0.007645799971179099,PASS
2019-08-30,252,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3451,3451,-0.06249273836760983,PASS
2019-08-30,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3451,3451,-0.07360184694892702,PASS
2019-08-30,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3451,3451,-0.08210777139644244,PASS
2019-08-30,252,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3421,3421,0.03249434928059348,PASS
2019-08-30,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3421,3421,-0.011359656252158755,PASS
2019-08-30,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3421,3421,-0.013395504081051562,PASS
2019-08-30,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3401,3401,-0.03595711335093409,PASS
2019-08-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3401,3401,-0.018236903525717083,PASS
2019-08-30,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3401,3401,-0.02666426597646366,PASS
2019-08-30,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3401,3401,-0.026065934747818154,PASS
2019-08-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3401,3401,-0.008978014893979635,PASS
2019-08-30,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3401,3401,-0.022164651413834183,PASS
2019-08-30,252,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3385,3385,-0.03912278450381353,PASS
2019-08-30,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3385,3385,-0.033807365669005655,PASS
2019-08-30,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3385,3385,-0.03889880811553581,PASS
2019-08-30,252,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3351,3351,-0.023204271727842028,PASS
2019-08-30,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3351,3351,-0.013832280568000557,PASS
2019-08-30,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3351,3351,-0.025523203493539242,PASS
2019-08-30,252,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3451,3451,-0.10841262931950835,PASS
2019-08-30,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3451,3451,-0.06908770783865816,PASS
2019-08-30,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3451,3451,-0.08762941868598502,PASS
2019-09-30,60,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3552,3552,-0.024320535299549285,PASS
2019-09-30,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3552,3552,-0.03255442006713832,PASS
2019-09-30,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3552,3552,-0.02268909537639926,PASS
2019-09-30,60,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3552,3552,-0.061057335517608204,PASS
2019-09-30,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3552,3552,-0.08142579919650957,PASS
2019-09-30,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3552,3552,-0.03620140338801108,PASS
2019-09-30,60,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3552,3552,-0.022192670682739404,PASS
2019-09-30,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3552,3552,-0.02869612607984827,PASS
2019-09-30,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3552,3552,-0.021993074406034426,PASS
2019-09-30,60,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3551,3551,0.028147861164708278,PASS
2019-09-30,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3551,3551,0.028554115538210467,PASS
2019-09-30,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3551,3551,0.015393500461007728,PASS
2019-09-30,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3532,3532,0.019708466390350024,PASS
2019-09-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3532,3532,0.00752726518756846,PASS
2019-09-30,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3532,3532,0.00784502247307195,PASS
2019-09-30,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3532,3532,0.02054731662990836,PASS
2019-09-30,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3532,3532,0.0062814037071626475,PASS
2019-09-30,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3532,3532,0.00673261270149528,PASS
2019-09-30,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3532,3532,-0.006091907211886878,PASS
2019-09-30,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3532,3532,-0.010558132398422132,PASS
2019-09-30,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3532,3532,0.0018833464665336662,PASS
2019-09-30,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3532,3532,0.013683846776724358,PASS
2019-09-30,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3532,3532,0.005811957955770737,PASS
2019-09-30,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3532,3532,0.014393205680977886,PASS
2019-09-30,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3552,3552,-0.00834774164710516,PASS
2019-09-30,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3552,3552,-0.02863486278996428,PASS
2019-09-30,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3552,3552,-0.03189470794647637,PASS
2019-09-30,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3574,3574,0.021679455445703263,PASS
2019-09-30,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3574,3574,0.011566464199511076,PASS
2019-09-30,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3574,3574,-0.0037129230292278844,PASS
2019-09-30,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3574,3574,-0.03742260856592319,PASS
2019-09-30,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3574,3574,-0.05542176913804356,PASS
2019-09-30,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3574,3574,-0.021697998475311255,PASS
2019-09-30,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3574,3574,0.035329868783796944,PASS
2019-09-30,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3574,3574,0.02397207411794653,PASS
2019-09-30,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3574,3574,0.004182250034254224,PASS
2019-09-30,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3570,3570,0.026912392425357125,PASS
2019-09-30,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3570,3570,0.0398266002986236,PASS
2019-09-30,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3570,3570,0.023601182248177362,PASS
2019-09-30,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3568,3568,-0.010915250507159715,PASS
2019-09-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3568,3568,-0.017047073064715076,PASS
2019-09-30,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3568,3568,-0.013667551995980243,PASS
2019-09-30,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3568,3568,-0.011716151633971692,PASS
2019-09-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3568,3568,-0.015489338356028991,PASS
2019-09-30,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3568,3568,-0.017097789946118092,PASS
2019-09-30,120,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3565,3565,-0.03617390551620083,PASS
2019-09-30,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3565,3565,-0.030867104719107315,PASS
2019-09-30,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3565,3565,-0.026217388541945157,PASS
2019-09-30,120,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3562,3562,-0.024199923151494364,PASS
2019-09-30,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3562,3562,-0.02513436902791624,PASS
2019-09-30,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3562,3562,-0.024181503519330672,PASS
2019-09-30,120,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3574,3574,0.044533059878152356,PASS
2019-09-30,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3574,3574,0.014384537355408455,PASS
2019-09-30,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3574,3574,-0.018567317304206594,PASS
2019-09-30,252,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3482,3481,0.0040916393690077525,PASS
2019-09-30,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3482,3481,-0.007775527448388363,PASS
2019-09-30,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3482,3481,-0.012546786823032193,PASS
2019-09-30,252,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3482,3481,-0.03719365138421787,PASS
2019-09-30,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3482,3481,-0.049145318566095525,PASS
2019-09-30,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3482,3481,-0.004549266860139436,PASS
2019-09-30,252,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3482,3481,0.009469187341424526,PASS
2019-09-30,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3482,3481,0.002115317794115936,PASS
2019-09-30,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3482,3481,-0.0036379926809340982,PASS
2019-09-30,252,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3444,3443,0.021759999434299345,PASS
2019-09-30,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3444,3443,0.026227791778139695,PASS
2019-09-30,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3444,3443,0.021078045012267652,PASS
2019-09-30,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3451,3451,0.04797226209320302,PASS
2019-09-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3451,3451,0.02770504238323597,PASS
2019-09-30,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3451,3451,0.00912093317003533,PASS
2019-09-30,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3451,3451,0.03556093796473239,PASS
2019-09-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3451,3451,0.029279914703446545,PASS
2019-09-30,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3451,3451,0.01314962624435759,PASS
2019-09-30,252,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3438,3438,0.03208673112692561,PASS
2019-09-30,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3438,3438,0.02645846410968037,PASS
2019-09-30,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3438,3438,0.012596901195333795,PASS
2019-09-30,252,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3421,3421,0.06206390173332967,PASS
2019-09-30,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3421,3421,0.04460538824036877,PASS
2019-09-30,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3421,3421,0.021248908782234947,PASS
2019-09-30,252,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3482,3481,0.03488522321974578,PASS
2019-09-30,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3482,3481,0.010098661549411688,PASS
2019-09-30,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3482,3481,-0.012739604883145454,PASS
2019-10-31,60,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3563,3563,0.0019321296353329667,PASS
2019-10-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3563,3563,-0.01871999304238215,PASS
2019-10-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3563,3563,-0.025563100484586727,PASS
2019-10-31,60,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3563,3563,0.010844567382549988,PASS
2019-10-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3563,3563,-0.011687400018606188,PASS
2019-10-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3563,3563,0.036932516296662395,PASS
2019-10-31,60,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3563,3563,0.025119510945842673,PASS
2019-10-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3563,3563,0.0037736347451246583,PASS
2019-10-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3563,3563,-0.005121736210316939,PASS
2019-10-31,60,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3563,3563,0.03596932651046,PASS
2019-10-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3563,3563,0.04426082575107301,PASS
2019-10-31,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3563,3563,0.0329659696530475,PASS
2019-10-31,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3554,3554,-0.0744540681310438,PASS
2019-10-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3554,3554,-0.05939243770555277,PASS
2019-10-31,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3554,3554,-0.06112536113617851,PASS
2019-10-31,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3554,3554,-0.05364888555234658,PASS
2019-10-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3554,3554,-0.04516090203685921,PASS
2019-10-31,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3554,3554,-0.04741069580213197,PASS
2019-10-31,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3554,3554,0.03156984337850986,PASS
2019-10-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3554,3554,0.013443360717660667,PASS
2019-10-31,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3554,3554,-0.0006316261584881097,PASS
2019-10-31,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3553,3553,0.01862353792556133,PASS
2019-10-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3553,3553,0.0029942514217634383,PASS
2019-10-31,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3553,3553,-0.013508644475300452,PASS
2019-10-31,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3563,3563,0.016765588938738227,PASS
2019-10-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3563,3563,0.013770506139716294,PASS
2019-10-31,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3563,3563,0.002677558060231973,PASS
2019-10-31,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3582,3582,0.015779448749103725,PASS
2019-10-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3582,3582,0.0023734494175251305,PASS
2019-10-31,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3582,3582,-0.008115693825709258,PASS
2019-10-31,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3582,3582,-0.022943965221351365,PASS
2019-10-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3582,3582,-0.04129266909039797,PASS
2019-10-31,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3582,3582,-0.000366282033879378,PASS
2019-10-31,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3582,3582,0.03963246459283754,PASS
2019-10-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3582,3582,0.02264622569976424,PASS
2019-10-31,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3582,3582,0.010126691394889037,PASS
2019-10-31,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3582,3582,0.04322872458709785,PASS
2019-10-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3582,3582,0.04515788796910468,PASS
2019-10-31,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3582,3582,0.039314262889583625,PASS
2019-10-31,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3578,3578,-0.07416643294851066,PASS
2019-10-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3578,3578,-0.0625197630448125,PASS
2019-10-31,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3578,3578,-0.049722516537194186,PASS
2019-10-31,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3578,3578,-0.043065773586579204,PASS
2019-10-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3578,3578,-0.03827761144400516,PASS
2019-10-31,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3578,3578,-0.02905623678169387,PASS
2019-10-31,120,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3578,3578,-0.007569586924196698,PASS
2019-10-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3578,3578,-0.012474682532914338,PASS
2019-10-31,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3578,3578,-0.017688914874260983,PASS
2019-10-31,120,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3574,3574,-0.03258098096599294,PASS
2019-10-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3574,3574,-0.03000937353793625,PASS
2019-10-31,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3574,3574,-0.03406800181203619,PASS
2019-10-31,120,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3582,3582,-0.01244564445090637,PASS
2019-10-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3582,3582,-0.008833825670342204,PASS
2019-10-31,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3582,3582,-0.021158632115952734,PASS
2019-10-31,252,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3517,3516,0.06594797832894884,PASS
2019-10-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3517,3516,0.024649873665841246,PASS
2019-10-31,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3517,3516,0.007710527336594653,PASS
2019-10-31,252,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3517,3516,-0.013947909487504245,PASS
2019-10-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3517,3516,-0.0469433221651456,PASS
2019-10-31,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3517,3516,-0.021483369952401198,PASS
2019-10-31,252,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3517,3516,0.07534186504212273,PASS
2019-10-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3517,3516,0.03381158040552786,PASS
2019-10-31,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3517,3516,0.016916244514260954,PASS
2019-10-31,252,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3479,3478,0.025320062307157054,PASS
2019-10-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3479,3478,0.0186811623580541,PASS
2019-10-31,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3479,3478,0.014684178347006378,PASS
2019-10-31,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3481,3480,-0.02126240629385739,PASS
2019-10-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3481,3480,-0.00742439261521871,PASS
2019-10-31,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3481,3480,-0.024138502216437974,PASS
