analysis_date,window,factor_order,factor_name,factor_universe_n,factor_nonmissing_n,common_sample_n,control_complete_coverage,industry_size_rank,full_control_rank,full_control_count,ind_size_max_abs_industry_mean,ind_size_max_abs_control_corr,full_max_abs_industry_mean,full_max_abs_control_corr
2020-12-31,120,9,outside_community_degree_percentile,3879,3879,3849,0.9922660479505027,1,5,5,8.620024296886377e-17,7.545321534090204e-17,8.078452089752156e-17,3.5124348806606457e-16
2020-12-31,252,1,residual_degree_percentile,3737,3737,3737,1.0,1,5,5,5.381183027519891e-17,3.2478767797747633e-16,5.624477878056961e-17,2.6172441509747706e-16
2020-12-31,252,2,delta_degree_percentile,3737,3737,3737,1.0,1,5,5,1.0386520434779373e-17,7.260387009741564e-17,1.2461687011098696e-17,2.8087801697143455e-16
2020-12-31,252,3,cross_industry_degree_percentile,3737,3737,3737,1.0,1,5,5,9.020562075079397e-17,1.2357217572262857e-16,8.816476960258596e-17,1.4035254167047212e-16
2020-12-31,252,4,cross_industry_degree_ratio,3737,3433,3433,1.0,1,5,5,8.081770546903713e-17,8.36005502801031e-17,7.481937774647794e-17,1.0996937485590432e-16
2020-12-31,252,5,delta_residual_degree_percentile_1m,3737,3714,3714,1.0,1,5,5,2.2768245622195593e-18,1.9090547965168682e-17,2.44902137784961e-18,5.35917526867504e-17
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,3737,3714,3714,1.0,1,5,5,4.8342661573177195e-18,8.670423333335415e-18,4.783631403451196e-18,2.4811527290781832e-17
2020-12-31,252,7,neighbor_jaccard_1m,3737,3474,3474,1.0,1,5,5,8.986436367355263e-17,7.338967017197019e-17,8.78168212101046e-17,1.754593854785239e-16
2020-12-31,252,8,neighbor_retention_1m,3737,3394,3394,1.0,1,5,5,9.266780891024492e-17,7.081088843741353e-17,9.803985580359245e-17,2.354388575781059e-16
2020-12-31,252,9,outside_community_degree_percentile,3737,3737,3737,1.0,1,5,5,8.046965333523421e-17,2.2923524782973357e-16,7.444518731013646e-17,3.216509341858982e-16
2021-01-29,60,1,residual_degree_percentile,4030,4030,3872,0.9607940446650124,1,5,5,5.2867763077388404e-17,5.559929422302678e-17,5.0613108475558606e-17,3.0228335128105794e-16
2021-01-29,60,2,delta_degree_percentile,4030,4030,3872,0.9607940446650124,1,5,5,1.9428902930940238e-17,4.3028309668939813e-16,1.784287003861859e-17,3.644721169180821e-16
2021-01-29,60,3,cross_industry_degree_percentile,4030,4030,3872,0.9607940446650124,1,5,5,7.652608705451972e-17,9.411764052737883e-17,8.16806939545651e-17,2.1271402126186905e-16
2021-01-29,60,4,cross_industry_degree_ratio,4030,4024,3867,0.9607940446650124,1,5,5,1.19983388304133e-16,4.932456170997727e-17,1.2006268994874907e-16,1.3651739683321285e-16
2021-01-29,60,5,delta_residual_degree_percentile_1m,4030,3989,3861,0.9607940446650124,1,5,5,1.0950836197439044e-17,3.0476826869705975e-17,9.516197353929913e-18,3.277176606686324e-17
2021-01-29,60,6,delta_cross_industry_degree_percentile_1m,4030,3989,3861,0.9607940446650124,1,5,5,1.5419764230904953e-17,6.207218088107383e-17,1.2335811384723961e-17,6.391504518080548e-17
2021-01-29,60,7,neighbor_jaccard_1m,4030,3989,3861,0.9607940446650124,1,5,5,3.3526536882244825e-17,5.844410169477507e-17,3.201509464575018e-17,2.1390097101765464e-16
2021-01-29,60,8,neighbor_retention_1m,4030,3989,3861,0.9607940446650124,1,5,5,5.709718412357947e-17,1.2321236065264019e-16,5.868321701590113e-17,1.5830664187800513e-16
2021-01-29,60,9,outside_community_degree_percentile,4030,4030,3872,0.9607940446650124,1,5,5,8.898111006186917e-17,1.063744679005699e-17,8.604228440844963e-17,2.7035788092343476e-16
2021-01-29,120,1,residual_degree_percentile,3922,3922,3895,0.9931157572667006,1,5,5,5.680210823663592e-17,3.650373479670607e-17,5.204170427930421e-17,6.748582159336725e-16
2021-01-29,120,2,delta_degree_percentile,3922,3922,3895,0.9931157572667006,1,5,5,2.0045693500176437e-17,2.6026478593623155e-16,2.0045693500176437e-17,9.298254251776351e-16
2021-01-29,120,3,cross_industry_degree_percentile,3922,3922,3895,0.9931157572667006,1,5,5,9.083642928751281e-17,3.813704851505456e-17,9.167750733647126e-17,4.252564768890324e-16
2021-01-29,120,4,cross_industry_degree_ratio,3922,3905,3878,0.9931157572667006,1,5,5,1.031493266869286e-16,2.101440384718356e-17,1.014146032109518e-16,4.877252652338361e-16
2021-01-29,120,5,delta_residual_degree_percentile_1m,3922,3876,3876,0.9931157572667006,1,5,5,1.0871620122442185e-17,2.3535113390156702e-17,1.1612866948972335e-17,1.60157947501972e-16
2021-01-29,120,6,delta_cross_industry_degree_percentile_1m,3922,3876,3876,0.9931157572667006,1,5,5,7.806255641895632e-18,9.271188382578774e-18,1.0408340855860843e-17,7.776133653889676e-17
2021-01-29,120,7,neighbor_jaccard_1m,3922,3872,3872,0.9931157572667006,1,5,5,3.917117526399242e-17,5.3162706717987224e-17,3.849966940232398e-17,2.253824811637205e-16
2021-01-29,120,8,neighbor_retention_1m,3922,3849,3849,0.9931157572667006,1,5,5,8.625578883626216e-17,3.341130677923064e-17,9.137989510376288e-17,4.304684162121918e-16
2021-01-29,120,9,outside_community_degree_percentile,3922,3922,3895,0.9931157572667006,1,5,5,8.056826810647837e-17,6.647568310021479e-17,8.24957386353415e-17,4.4021696540169417e-16
2021-01-29,252,1,residual_degree_percentile,3758,3758,3758,1.0,1,5,5,4.853070706445295e-17,3.4569225392989415e-16,4.553908813582229e-17,4.4102005220413314e-16
2021-01-29,252,2,delta_degree_percentile,3758,3758,3758,1.0,1,5,5,1.2120338696781185e-17,1.6953322320979735e-16,1.9081958235744878e-17,1.8771576520322962e-16
2021-01-29,252,3,cross_industry_degree_percentile,3758,3758,3758,1.0,1,5,5,8.081770546903713e-17,2.204734841888227e-16,8.13302913388196e-17,3.2661836238291566e-16
2021-01-29,252,4,cross_industry_degree_ratio,3758,3485,3485,1.0,1,5,5,1.0384413635502541e-16,6.429748408052531e-17,1.0384413635502541e-16,8.333824515933717e-17
2021-01-29,252,5,delta_residual_degree_percentile_1m,3758,3736,3736,1.0,1,5,5,1.8035010587247864e-18,1.035578605358764e-16,2.0298053043646146e-18,1.3230109309949726e-16
2021-01-29,252,6,delta_cross_industry_degree_percentile_1m,3758,3736,3736,1.0,1,5,5,5.551115123125783e-18,1.2411733796082875e-16,5.382899513334092e-18,1.381681813343273e-16
2021-01-29,252,7,neighbor_jaccard_1m,3758,3528,3528,1.0,1,5,5,9.042022571689419e-17,2.772985079280364e-17,9.485539501629881e-17,1.3081953159719884e-16
2021-01-29,252,8,neighbor_retention_1m,3758,3431,3431,1.0,1,5,5,1.1130844241731595e-16,1.8345908331817977e-17,1.0351112864900783e-16,6.692135707649243e-17
2021-01-29,252,9,outside_community_degree_percentile,3758,3758,3758,1.0,1,5,5,5.86425495058416e-17,1.8368141598871127e-16,5.565348751646618e-17,2.70292414284387e-16
2021-02-26,60,1,residual_degree_percentile,4045,4045,3916,0.9681087762669963,1,5,5,5.478074134663601e-17,7.332061935910641e-17,5.076348698121604e-17,2.012830958153103e-16
2021-02-26,60,2,delta_degree_percentile,4045,4045,3916,0.9681087762669963,1,5,5,1.6653345369377347e-17,2.0153747031908115e-16,1.308477136165363e-17,2.0376027210639517e-16
2021-02-26,60,3,cross_industry_degree_percentile,4045,4045,3916,0.9681087762669963,1,5,5,7.677550351742514e-17,7.558809397916361e-17,7.744700937909359e-17,4.717631456169836e-17
2021-02-26,60,4,cross_industry_degree_ratio,4045,4041,3912,0.9681087762669963,1,5,5,1.0551027969941189e-16,8.820721679578672e-17,1.0467817089322904e-16,1.1526103851216947e-16
2021-02-26,60,5,delta_residual_degree_percentile_1m,4045,4025,3915,0.9681087762669963,1,5,5,7.836868409118752e-18,6.892047477969004e-18,6.530723674265627e-18,1.2749197008314214e-16
2021-02-26,60,6,delta_cross_industry_degree_percentile_1m,4045,4025,3915,0.9681087762669963,1,5,5,9.143013143971877e-18,3.521618527583642e-18,7.836868409118752e-18,1.2052357702362458e-16
2021-02-26,60,7,neighbor_jaccard_1m,4045,4025,3915,0.9681087762669963,1,5,5,5.843279076974508e-17,6.56817107310542e-17,5.879799571205598e-17,1.2113944218399581e-16
2021-02-26,60,8,neighbor_retention_1m,4045,4019,3909,0.9681087762669963,1,5,5,6.493479494160398e-17,2.5703901844922583e-17,6.589188375593602e-17,1.8450279031420656e-16
2021-02-26,60,9,outside_community_degree_percentile,4045,4045,3916,0.9681087762669963,1,5,5,8.85177816930868e-17,3.3510190319303085e-17,8.551717892382963e-17,1.240393501507495e-16
2021-02-26,120,1,residual_degree_percentile,3971,3971,3942,0.9926970536388819,1,5,5,5.3198186596622086e-17,1.793948347400005e-16,5.2427198385076835e-17,2.091171082302231e-16
2021-02-26,120,2,delta_degree_percentile,3971,3971,3942,0.9926970536388819,1,5,5,1.65989226720918e-17,1.9096870945328583e-16,1.7959490104230474e-17,4.560416198389197e-16
2021-02-26,120,3,cross_industry_degree_percentile,3971,3971,3942,0.9926970536388819,1,5,5,8.387898219134914e-17,4.2795764612585545e-17,8.408306730616994e-17,1.9610893103249546e-16
2021-02-26,120,4,cross_industry_degree_ratio,3971,3944,3915,0.9926970536388819,1,5,5,9.791550286624644e-17,3.7978289871235396e-17,1.0202049415474412e-16,7.447938984130368e-17
2021-02-26,120,5,delta_residual_degree_percentile_1m,3971,3919,3919,0.9926970536388819,1,5,5,5.163828021512356e-18,4.132078541214055e-17,5.809306524201401e-18,1.6336043759536406e-16
2021-02-26,120,6,delta_cross_industry_degree_percentile_1m,3971,3919,3919,0.9926970536388819,1,5,5,7.173315995255445e-18,5.0487572669627887e-17,6.094974375053647e-18,8.548803654407305e-17
2021-02-26,120,7,neighbor_jaccard_1m,3971,3917,3917,0.9926970536388819,1,5,5,5.428664054233302e-17,7.525967998389935e-18,5.959285352767384e-17,2.1863813446679395e-16
2021-02-26,120,8,neighbor_retention_1m,3971,3902,3902,0.9926970536388819,1,5,5,6.674555088520286e-17,1.9959949849259984e-18,6.740639792367021e-17,1.4906328112035934e-16
2021-02-26,120,9,outside_community_degree_percentile,3971,3971,3942,0.9926970536388819,1,5,5,1.1413284110909475e-16,2.291019425164213e-17,1.0587795008548099e-16,1.1921609914134056e-16
2021-02-26,252,1,residual_degree_percentile,3766,3766,3766,1.0,1,5,5,4.977721495138239e-17,2.1413068476876464e-16,4.695179707434232e-17,2.871288393216841e-16
2021-02-26,252,2,delta_degree_percentile,3766,3766,3766,1.0,1,5,5,1.682156097916904e-17,2.3206063021864853e-16,1.6418791209245272e-17,3.3819163403805126e-16
2021-02-26,252,3,cross_industry_degree_percentile,3766,3766,3766,1.0,1,5,5,8.326672684688674e-17,1.9285461383870822e-16,8.943463253924872e-17,2.2746220685241545e-16
2021-02-26,252,4,cross_industry_degree_ratio,3766,3557,3557,1.0,1,5,5,1.0654559671805938e-16,8.307593202748641e-18,1.0923162016473315e-16,5.1509337843264096e-17
2021-02-26,252,5,delta_residual_degree_percentile_1m,3766,3757,3757,1.0,1,5,5,3.2526065174565133e-18,4.1263724910791337e-17,2.808115421522573e-18,9.114106571502561e-17
2021-02-26,252,6,delta_cross_industry_degree_percentile_1m,3766,3757,3757,1.0,1,5,5,5.334274688628682e-18,5.336902655791756e-18,4.5102810375396986e-18,1.366704863410951e-16
2021-02-26,252,7,neighbor_jaccard_1m,3766,3601,3601,1.0,1,5,5,1.1779195505169344e-16,9.54459644827516e-17,1.1643802453385789e-16,2.0505777072001855e-16
2021-02-26,252,8,neighbor_retention_1m,3766,3484,3484,1.0,1,5,5,9.923927507852225e-17,3.0921810840726864e-17,9.923927507852225e-17,5.661733332393854e-17
2021-02-26,252,9,outside_community_degree_percentile,3766,3766,3766,1.0,1,5,5,1.058584744410033e-16,2.2209081329341547e-16,1.0499783643741791e-16,1.4905062035989258e-16
2021-03-31,60,1,residual_degree_percentile,4099,4099,3986,0.9724323005611125,1,5,5,5.551115123125783e-17,3.042273852318175e-18,5.662775484797853e-17,1.8432480733317742e-16
2021-03-31,60,2,delta_degree_percentile,4099,4099,3986,0.9724323005611125,1,5,5,4.3175339846533866e-17,1.5111471588769206e-16,2.929755203871941e-17,4.2017265138938196e-16
2021-03-31,60,3,cross_industry_degree_percentile,4099,4099,3986,0.9724323005611125,1,5,5,9.1196891308495e-17,1.3169079308001981e-17,9.43689570931383e-17,1.0847230396981987e-16
2021-03-31,60,4,cross_industry_degree_ratio,4099,4086,3973,0.9724323005611125,1,5,5,1.0745081295315163e-16,1.888151328893282e-16,1.0663447249386843e-16,2.950330099596851e-16
2021-03-31,60,5,delta_residual_degree_percentile_1m,4099,4032,3971,0.9724323005611125,1,5,5,8.0953762212251e-18,2.5111602544157293e-18,9.637352644315595e-18,4.5650230301829764e-17
2021-03-31,60,6,delta_cross_industry_degree_percentile_1m,4099,4032,3971,0.9724323005611125,1,5,5,1.1428766429964846e-17,1.2295877329151219e-17,1.0408340855860843e-17,6.651523125012888e-17
2021-03-31,60,7,neighbor_jaccard_1m,4099,4030,3969,0.9724323005611125,1,5,5,4.905636620436738e-17,4.075730199121543e-17,4.970184470705643e-17,1.4027938261613602e-16
2021-03-31,60,8,neighbor_retention_1m,4099,4028,3967,0.9724323005611125,1,5,5,4.123685520036296e-17,1.2815981567420386e-17,4.4408920985006264e-17,1.1400733202998034e-16
2021-03-31,60,9,outside_community_degree_percentile,4099,4099,3986,0.9724323005611125,1,5,5,6.167905692361981e-17,1.1870576075036862e-16,6.630498619289129e-17,2.268384594909517e-16
2021-03-31,120,1,residual_degree_percentile,4028,4028,4009,0.9952830188679245,1,5,5,4.722052474866737e-17,9.788415678014849e-17,4.7580986769649563e-17,6.134063499943354e-16
2021-03-31,120,2,delta_degree_percentile,4028,4028,4009,0.9952830188679245,1,5,5,1.6229955232867754e-17,8.403240374469578e-17,2.852656382717416e-17,7.509937149488691e-16
2021-03-31,120,3,cross_industry_degree_percentile,4028,4028,4009,0.9952830188679245,1,5,5,8.489940776545314e-17,4.785182560750688e-17,8.455768385226483e-17,5.149941430378671e-16
2021-03-31,120,4,cross_industry_degree_ratio,4028,3997,3978,0.9952830188679245,1,5,5,8.295486644671114e-17,8.217540199948554e-17,8.544974964811598e-17,2.997307617380748e-16
2021-03-31,120,5,delta_residual_degree_percentile_1m,4028,3968,3968,0.9952830188679245,1,5,5,8.6424546827108e-18,5.527694584473161e-17,1.0408340855860843e-17,2.448054308153673e-16
2021-03-31,120,6,delta_cross_industry_degree_percentile_1m,4028,3968,3968,0.9952830188679245,1,5,5,1.001020759907928e-17,4.298731503918907e-17,9.100188726435709e-18,3.1114570475220885e-16
2021-03-31,120,7,neighbor_jaccard_1m,4028,3962,3962,0.9952830188679245,1,5,5,6.171963525054325e-17,2.655171986046622e-16,6.336305749094232e-17,8.612784934194674e-16
2021-03-31,120,8,neighbor_retention_1m,4028,3942,3942,0.9952830188679245,1,5,5,9.23353802658546e-17,6.126047946649235e-17,9.013691883095331e-17,3.5027676964613897e-16
2021-03-31,120,9,outside_community_degree_percentile,4028,4028,4009,0.9952830188679245,1,5,5,8.198570028001156e-17,3.1302623356956754e-17,8.027766485751132e-17,1.909857646721435e-16
2021-03-31,252,1,residual_degree_percentile,3781,3781,3781,1.0,1,5,5,4.725056325041589e-17,1.8838777722308445e-16,4.4276751577312794e-17,2.7594232701235915e-16
2021-03-31,252,2,delta_degree_percentile,3781,3781,3781,1.0,1,5,5,2.1307310573614114e-17,2.8226197322028066e-16,2.0746591874308482e-17,1.6829385877546198e-16
2021-03-31,252,3,cross_industry_degree_percentile,3781,3781,3781,1.0,1,5,5,7.836868409118753e-17,1.3878897572838968e-16,8.285855661724514e-17,2.4993663242483303e-16
2021-03-31,252,4,cross_industry_degree_ratio,3781,3562,3562,1.0,1,5,5,7.513630570695504e-17,2.3492602090641837e-17,7.359432928386454e-17,8.800134644794653e-17
2021-03-31,252,5,delta_residual_degree_percentile_1m,3781,3761,3761,1.0,1,5,5,8.109309743120497e-18,2.4624199584280982e-17,8.610916531354754e-18,7.572513974474363e-17
2021-03-31,252,6,delta_cross_industry_degree_percentile_1m,3781,3761,3761,1.0,1,5,5,5.029353333452138e-18,2.3759893120006154e-17,4.7402327541226705e-18,4.444506769864241e-17
2021-03-31,252,7,neighbor_jaccard_1m,3781,3638,3638,1.0,1,5,5,7.835872871973285e-17,5.372014655077278e-17,7.838018184413517e-17,1.9106289730217468e-16
2021-03-31,252,8,neighbor_retention_1m,3781,3552,3552,1.0,1,5,5,7.624423181160713e-17,1.3771992969068085e-18,7.825065896454417e-17,1.1992048771246062e-16
2021-03-31,252,9,outside_community_degree_percentile,3781,3781,3781,1.0,1,5,5,8.018277400070575e-17,2.160315695020633e-16,8.018277400070575e-17,2.7841672907858985e-16
2021-04-30,60,1,residual_degree_percentile,4136,4136,4023,0.972678916827853,1,5,5,5.776160330820071e-17,1.3588890797520022e-16,6.601326092365796e-17,2.3016249176756703e-16
2021-04-30,60,2,delta_degree_percentile,4136,4136,4023,0.972678916827853,1,5,5,1.8753767307857373e-17,1.5502551968176904e-16,2.4379897500214587e-17,2.53935131507648e-16
2021-04-30,60,3,cross_industry_degree_percentile,4136,4136,4023,0.972678916827853,1,5,5,9.55118337361348e-17,8.267831969063146e-17,9.075632661618343e-17,1.7901495873822112e-16
2021-04-30,60,4,cross_industry_degree_ratio,4136,4133,4020,0.972678916827853,1,5,5,1.197518786642054e-16,1.2027998391242019e-17,1.1937881985216736e-16,2.4383596698069417e-17
2021-04-30,60,5,delta_residual_degree_percentile_1m,4136,4094,4013,0.972678916827853,1,5,5,1.1226974406321807e-17,5.76925884937214e-17,9.66767240544378e-18,1.2797539632842902e-16
2021-04-30,60,6,delta_cross_industry_degree_percentile_1m,4136,4094,4013,0.972678916827853,1,5,5,1.9316380327093095e-17,7.616308097010087e-18,1.8041124150158794e-17,8.870161626621451e-17
2021-04-30,60,7,neighbor_jaccard_1m,4136,4094,4013,0.972678916827853,1,5,5,2.4671622769447922e-17,6.85002892815559e-17,2.6213599192538418e-17,1.345647559628752e-16
2021-04-30,60,8,neighbor_retention_1m,4136,4081,4000,0.972678916827853,1,5,5,9.076823377002969e-17,8.385851539563914e-17,9.376883653928687e-17,1.6935647725227586e-16
2021-04-30,60,9,outside_community_degree_percentile,4136,4136,4023,0.972678916827853,1,5,5,6.04755631299882e-17,4.4779101400126787e-17,6.724521571916599e-17,2.588279100327073e-16
2021-04-30,120,1,residual_degree_percentile,4055,4055,4041,0.9965474722564734,1,5,5,5.997756569814064e-17,1.1249008810507016e-16,6.189174332680471e-17,9.789558788318066e-17
2021-04-30,120,2,delta_degree_percentile,4055,4055,4041,0.9965474722564734,1,5,5,1.6653345369377347e-17,2.0010639735326694e-16,1.6828811652004887e-17,3.954883970011049e-16
2021-04-30,120,3,cross_industry_degree_percentile,4055,4055,4041,0.9965474722564734,1,5,5,8.932828933765628e-17,1.0278335704774052e-16,8.80521709185469e-17,7.898854984522587e-17
2021-04-30,120,4,cross_industry_degree_ratio,4055,4037,4023,0.9965474722564734,1,5,5,9.479234722964789e-17,9.860742683725324e-17,9.314583003211059e-17,3.3082019204396305e-16
2021-04-30,120,5,delta_residual_degree_percentile_1m,4055,4027,4027,0.9965474722564734,1,5,5,4.688441826964343e-18,9.609843321235647e-18,5.438592519278638e-18,3.601582875501835e-17
2021-04-30,120,6,delta_cross_industry_degree_percentile_1m,4055,4027,4027,0.9965474722564734,1,5,5,6.324055203561018e-18,1.459018243824194e-17,4.571888039490277e-18,3.387253026010484e-17
2021-04-30,120,7,neighbor_jaccard_1m,4055,4025,4025,0.9965474722564734,1,5,5,8.392133947933082e-17,1.2627398128438872e-16,8.20884241084874e-17,2.680752626197476e-16
2021-04-30,120,8,neighbor_retention_1m,4055,3996,3996,0.9965474722564734,1,5,5,8.326672684688674e-17,5.549379079043663e-17,8.424864579555286e-17,1.6904295159829724e-16
2021-04-30,120,9,outside_community_degree_percentile,4055,4055,4041,0.9965474722564734,1,5,5,7.130123263463726e-17,1.0289494520668873e-17,7.210247296797455e-17,3.7381936338705594e-16
2021-04-30,252,1,residual_degree_percentile,3805,3805,3805,1.0,1,5,5,6.040919398695704e-17,1.9891400284614872e-16,6.285821536480666e-17,4.392968325289628e-16
2021-04-30,252,2,delta_degree_percentile,3805,3805,3805,1.0,1,5,5,2.0045693500176437e-17,3.3427399225059707e-16,1.592533027126249e-17,6.294109227226821e-16
2021-04-30,252,3,cross_industry_degree_percentile,3805,3805,3805,1.0,1,5,5,1.0146710429975815e-16,4.022892359200477e-16,1.001020759907928e-16,6.865291239174708e-16
2021-04-30,252,4,cross_industry_degree_ratio,3805,3618,3618,1.0,1,5,5,1.0260704815352178e-16,1.973360590054391e-17,1.0201650399148713e-16,1.4075455437676386e-16
2021-04-30,252,5,delta_residual_degree_percentile_1m,3805,3781,3781,1.0,1,5,5,3.799870471187292e-18,1.6010994224672296e-17,3.056417552911517e-18,3.785239916269524e-16
2021-04-30,252,6,delta_cross_industry_degree_percentile_1m,3805,3781,3781,1.0,1,5,5,4.0128543058740596e-18,5.582479809478934e-18,3.678449780384555e-18,2.9057906375889096e-16
2021-04-30,252,7,neighbor_jaccard_1m,3805,3654,3654,1.0,1,5,5,8.944865050673136e-17,5.345165009375766e-17,8.692541635985601e-17,2.3104474590592016e-16
2021-04-30,252,8,neighbor_retention_1m,3805,3562,3562,1.0,1,5,5,1.0092936587501423e-16,1.3392886188836416e-16,9.79014848987638e-17,6.934503262863455e-17
2021-04-30,252,9,outside_community_degree_percentile,3805,3805,3805,1.0,1,5,5,9.061379098043557e-17,2.516464949293258e-16,8.816476960258596e-17,5.407830499630414e-16
2021-05-31,60,1,residual_degree_percentile,4160,4160,4035,0.9699519230769231,1,5,5,4.837400321581039e-17,4.782815914129149e-17,4.9167019661971216e-17,1.1814078242802905e-16
2021-05-31,60,2,delta_degree_percentile,4160,4160,4035,0.9699519230769231,1,5,5,1.3877787807814457e-17,1.3244588052509265e-16,1.61907524424502e-17,1.4992767075694093e-16
2021-05-31,60,3,cross_industry_degree_percentile,4160,4160,4035,0.9699519230769231,1,5,5,1.0096910184583117e-16,1.2017745553596273e-16,1.0053200616684488e-16,1.0215228573372437e-16
2021-05-31,60,4,cross_industry_degree_ratio,4160,4160,4035,0.9699519230769231,1,5,5,1.1788323126637899e-16,9.916964393385704e-17,1.1226974406321808e-16,9.484299870992427e-17
2021-05-31,60,5,delta_residual_degree_percentile_1m,4160,4123,4030,0.9699519230769231,1,5,5,1.1282754315296306e-17,8.897406096893523e-18,1.1169926772143344e-17,5.91414954905181e-17
2021-05-31,60,6,delta_cross_industry_degree_percentile_1m,4160,4123,4030,0.9699519230769231,1,5,5,1.6479873021779667e-17,1.6021316268909e-17,1.2411029746825937e-17,6.649455247356621e-17
2021-05-31,60,7,neighbor_jaccard_1m,4160,4123,4030,0.9699519230769231,1,5,5,3.9650822308041306e-17,7.142942354394808e-17,3.839869107726105e-17,1.4768885005448667e-16
2021-05-31,60,8,neighbor_retention_1m,4160,4120,4027,0.9699519230769231,1,5,5,7.520260690450808e-17,5.673176970237412e-17,7.013908973138658e-17,1.0625665902436758e-16
2021-05-31,60,9,outside_community_degree_percentile,4160,4160,4035,0.9699519230769231,1,5,5,8.232585987686542e-17,2.2090464378174165e-17,7.831037405838158e-17,7.072711682797974e-17
2021-05-31,120,1,residual_degree_percentile,4085,4085,4060,0.9938800489596084,1,5,5,5.037122982095618e-17,6.052510646058628e-17,5.2735593669694933e-17,4.3717752664725407e-16
2021-05-31,120,2,delta_degree_percentile,4085,4085,4060,0.9938800489596084,1,5,5,1.9364355080671336e-17,3.1348407502021503e-16,1.6136962567226113e-17,5.35236703626352e-16
2021-05-31,120,3,cross_industry_degree_percentile,4085,4085,4060,0.9938800489596084,1,5,5,7.702172233337023e-17,4.4636624992365947e-17,8.118505867571457e-17,4.694542860405528e-16
2021-05-31,120,4,cross_industry_degree_ratio,4085,4060,4035,0.9938800489596084,1,5,5,1.0620159722401169e-16,3.8396279315433763e-17,1.0576335129323859e-16,3.2048463658544874e-16
2021-05-31,120,5,delta_residual_degree_percentile_1m,4085,4053,4053,0.9938800489596084,1,5,5,4.003208021484939e-18,5.211142167434881e-17,4.803849625781927e-18,1.4716968810998553e-16
2021-05-31,120,6,delta_cross_industry_degree_percentile_1m,4085,4053,4053,0.9938800489596084,1,5,5,7.472654973438553e-18,3.672056105025076e-17,6.6186372621884336e-18,6.223163110699048e-17
2021-05-31,120,7,neighbor_jaccard_1m,4085,4045,4045,0.9938800489596084,1,5,5,6.300075100055452e-17,7.117095987881445e-17,6.278046865439873e-17,4.0816039140978934e-16
2021-05-31,120,8,neighbor_retention_1m,4085,4035,4035,0.9938800489596084,1,5,5,8.429471112894708e-17,4.430096750200828e-17,8.388351741612294e-17,5.634964693045629e-16
2021-05-31,120,9,outside_community_degree_percentile,4085,4085,4060,0.9938800489596084,1,5,5,1.0678840109741972e-16,7.87908558890643e-17,1.0725883458243038e-16,4.396147474749836e-16
2021-05-31,252,1,residual_degree_percentile,3829,3829,3829,1.0,1,5,5,5.4694810771974627e-17,6.22377712096588e-17,5.3691113485970683e-17,1.8527419567140527e-16
2021-05-31,252,2,delta_degree_percentile,3829,3829,3829,1.0,1,5,5,3.0839528461809905e-17,9.594540126916804e-17,3.3152493096445646e-17,5.731666151370635e-16
2021-05-31,252,3,cross_industry_degree_percentile,3829,3829,3829,1.0,1,5,5,7.864079757761526e-17,6.636233321245344e-18,7.94117857891605e-17,2.4055867593669364e-16
2021-05-31,252,4,cross_industry_degree_ratio,3829,3621,3621,1.0,1,5,5,9.318970465765562e-17,2.836652349336525e-17,9.117634684097789e-17,4.054131485727598e-17
2021-05-31,252,5,delta_residual_degree_percentile_1m,3829,3805,3805,1.0,1,5,5,2.7649232414036464e-18,2.5059875370070124e-17,2.8180948421998704e-18,1.082066067872427e-16
2021-05-31,252,6,delta_cross_industry_degree_percentile_1m,3829,3805,3805,1.0,1,5,5,4.3969228698026e-18,1.0485963734066493e-17,4.671730549165263e-18,6.927114064173705e-17
2021-05-31,252,7,neighbor_jaccard_1m,3829,3686,3686,1.0,1,5,5,8.971499188890154e-17,9.271304955489638e-17,9.251858538542972e-17,1.8143770218989098e-16
2021-05-31,252,8,neighbor_retention_1m,3829,3618,3618,1.0,1,5,5,1.0974911092051433e-16,1.5130605280158345e-16,1.1089498330831553e-16,2.273633031188063e-16
2021-05-31,252,9,outside_community_degree_percentile,3829,3829,3829,1.0,1,5,5,9.052587739251276e-17,1.4924139991980016e-17,9.223391281501301e-17,1.193996113231621e-16
2021-06-30,60,1,residual_degree_percentile,4199,4199,4079,0.9714217670874018,1,5,5,5.427757009278543e-17,1.0569202557075969e-16,5.181040781584064e-17,1.5687961947097895e-16
2021-06-30,60,2,delta_degree_percentile,4199,4199,4079,0.9714217670874018,1,5,5,1.1057702584836117e-17,1.2037326783902648e-16,9.944511049449931e-18,2.307922251081286e-16
2021-06-30,60,3,cross_industry_degree_percentile,4199,4199,4079,0.9714217670874018,1,5,5,7.709882115452476e-17,6.369497090783822e-17,7.555684473143427e-17,1.7860221878866762e-16
2021-06-30,60,4,cross_industry_degree_ratio,4199,4199,4079,0.9714217670874018,1,5,5,8.559134369630655e-17,4.8544998618387774e-17,8.422803456657162e-17,2.3646177068578994e-16
2021-06-30,60,5,delta_residual_degree_percentile_1m,4199,4144,4067,0.9714217670874018,1,5,5,1.295260195396016e-17,1.0041374271997889e-16,1.572815951552305e-17,1.5703500644875557e-16
2021-06-30,60,6,delta_cross_industry_degree_percentile_1m,4199,4144,4067,0.9714217670874018,1,5,5,1.286233991943779e-17,1.3466437266580753e-17,1.4081872922635257e-17,1.899168635731134e-16
