analysis_date,window,network_id,top_k,global_max_density,global_cutoff,node_count,nodes_with_at_least_k_stored_edges,nodes_exactly_recoverable,exactly_recoverable_share,all_nodes_exactly_recoverable,formal_topk_available_from_step2_master
2023-07-31,60,B0_RAW_POSITIVE,50,0.02,0.5126953125,4920,2497,4,0.0008130081300813008,False,False
2023-07-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3783482313156128,4920,4803,156,0.03170731707317073,False,False
2023-07-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3783482313156128,4920,4189,34,0.006910569105691057,False,False
2023-07-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3783482313156128,4920,3206,6,0.0012195121951219512,False,False
2023-08-31,60,B0_RAW_POSITIVE,10,0.02,0.5618858933448792,4955,3700,111,0.022401614530776992,False,False
2023-08-31,60,B0_RAW_POSITIVE,25,0.02,0.5618858933448792,4955,2966,31,0.0062563067608476285,False,False
2023-08-31,60,B0_RAW_POSITIVE,50,0.02,0.5618858933448792,4955,2345,5,0.0010090817356205853,False,False
2023-08-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.39274242520332336,4955,4705,126,0.02542885973763875,False,False
2023-08-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.39274242520332336,4955,4022,48,0.009687184661957619,False,False
2023-08-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.39274242520332336,4955,2971,11,0.0022199798183652874,False,False
2023-09-28,60,B0_RAW_POSITIVE,10,0.02,0.594024121761322,4998,3594,106,0.021208483393357343,False,False
2023-09-28,60,B0_RAW_POSITIVE,25,0.02,0.594024121761322,4998,2905,28,0.0056022408963585435,False,False
2023-09-28,60,B0_RAW_POSITIVE,50,0.02,0.594024121761322,4998,2261,2,0.00040016006402561027,False,False
2023-09-28,60,M1_RESIDUAL_POSITIVE,10,0.02,0.39277270436286926,4998,4779,142,0.028411364545818326,False,False
2023-09-28,60,M1_RESIDUAL_POSITIVE,25,0.02,0.39277270436286926,4998,4087,43,0.00860344137655062,False,False
2023-09-28,60,M1_RESIDUAL_POSITIVE,50,0.02,0.39277270436286926,4998,3060,6,0.0012004801920768306,False,False
2023-10-31,60,B0_RAW_POSITIVE,10,0.02,0.6241562366485596,5021,3445,122,0.024297948615813584,False,False
2023-10-31,60,B0_RAW_POSITIVE,25,0.02,0.6241562366485596,5021,2766,30,0.005974905397331209,False,False
2023-10-31,60,B0_RAW_POSITIVE,50,0.02,0.6241562366485596,5021,2215,0,0.0,False,False
2023-10-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.39565569162368774,5021,4794,154,0.030671181039633538,False,False
2023-10-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.39565569162368774,5021,4165,39,0.007767377016530572,False,False
2023-10-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.39565569162368774,5021,3171,0,0.0,False,False
2023-11-30,60,B0_RAW_POSITIVE,10,0.02,0.6251960396766663,5044,3243,97,0.019230769230769232,False,False
2023-11-30,60,B0_RAW_POSITIVE,25,0.02,0.6251960396766663,5044,2592,27,0.00535289452815226,False,False
2023-11-30,60,B0_RAW_POSITIVE,50,0.02,0.6251960396766663,5044,2055,2,0.0003965107057890563,False,False
2023-11-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3838888108730316,5044,4913,143,0.028350515463917526,False,False
2023-11-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3838888108730316,5044,4363,24,0.004758128469468675,False,False
2023-11-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3838888108730316,5044,3395,1,0.00019825535289452815,False,False
2023-12-29,60,B0_RAW_POSITIVE,10,0.02,0.6382507681846619,5056,3015,120,0.023734177215189875,False,False
2023-12-29,60,B0_RAW_POSITIVE,25,0.02,0.6382507681846619,5056,2452,32,0.006329113924050633,False,False
2023-12-29,60,B0_RAW_POSITIVE,50,0.02,0.6382507681846619,5056,1983,4,0.0007911392405063291,False,False
2023-12-29,60,M1_RESIDUAL_POSITIVE,10,0.02,0.38328954577445984,5056,4924,147,0.029074367088607594,False,False
2023-12-29,60,M1_RESIDUAL_POSITIVE,25,0.02,0.38328954577445984,5056,4396,28,0.005537974683544304,False,False
2023-12-29,60,M1_RESIDUAL_POSITIVE,50,0.02,0.38328954577445984,5056,3436,2,0.00039556962025316455,False,False
2024-01-31,60,B0_RAW_POSITIVE,10,0.02,0.7846949696540833,5061,2184,56,0.011065006915629323,False,False
2024-01-31,60,B0_RAW_POSITIVE,25,0.02,0.7846949696540833,5061,1808,24,0.004742145820983995,False,False
2024-01-31,60,B0_RAW_POSITIVE,50,0.02,0.7846949696540833,5061,1528,4,0.0007903576368306659,False,False
2024-01-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.39960572123527527,5061,4759,155,0.0306263584271883,False,False
2024-01-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.39960572123527527,5061,4016,31,0.0061252716854376605,False,False
2024-01-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.39960572123527527,5061,2984,1,0.00019758940920766647,False,False
2024-02-29,60,B0_RAW_POSITIVE,10,0.02,0.8756082653999329,5068,2004,51,0.010063141278610892,False,False
2024-02-29,60,B0_RAW_POSITIVE,25,0.02,0.8756082653999329,5068,1705,23,0.004538279400157853,False,False
2024-02-29,60,B0_RAW_POSITIVE,50,0.02,0.8756082653999329,5068,1455,7,0.0013812154696132596,False,False
2024-02-29,60,M1_RESIDUAL_POSITIVE,10,0.02,0.5805384516716003,5068,2882,72,0.014206787687450671,False,False
2024-02-29,60,M1_RESIDUAL_POSITIVE,25,0.02,0.5805384516716003,5068,2267,31,0.00611681136543015,False,False
2024-02-29,60,M1_RESIDUAL_POSITIVE,50,0.02,0.5805384516716003,5068,1811,6,0.0011838989739542227,False,False
2024-03-29,60,B0_RAW_POSITIVE,10,0.02,0.8574047088623047,5078,2145,48,0.009452540370224497,False,False
2024-03-29,60,B0_RAW_POSITIVE,25,0.02,0.8574047088623047,5078,1775,20,0.003938558487593541,False,False
2024-03-29,60,B0_RAW_POSITIVE,50,0.02,0.8574047088623047,5078,1483,7,0.0013784954706577393,False,False
2024-03-29,60,M1_RESIDUAL_POSITIVE,10,0.02,0.5455384254455566,5078,3124,101,0.01988972036234738,False,False
2024-03-29,60,M1_RESIDUAL_POSITIVE,25,0.02,0.5455384254455566,5078,2389,24,0.004726270185112249,False,False
2024-03-29,60,M1_RESIDUAL_POSITIVE,50,0.02,0.5455384254455566,5078,1865,7,0.0013784954706577393,False,False
2024-04-30,60,B0_RAW_POSITIVE,10,0.02,0.8446227312088013,5091,1967,39,0.0076605774896876845,False,False
2024-04-30,60,B0_RAW_POSITIVE,25,0.02,0.8446227312088013,5091,1634,31,0.006089176978982518,False,False
2024-04-30,60,B0_RAW_POSITIVE,50,0.02,0.8446227312088013,5091,1384,11,0.002160675702219603,False,False
2024-04-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.48957157135009766,5091,3683,113,0.02219603221371047,False,False
2024-04-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.48957157135009766,5091,2703,28,0.005499901787468081,False,False
2024-04-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.48957157135009766,5091,2005,5,0.0009821253191907287,False,False
2024-05-31,60,B0_RAW_POSITIVE,10,0.02,0.7433177828788757,5075,2256,42,0.008275862068965517,False,False
2024-05-31,60,B0_RAW_POSITIVE,25,0.02,0.7433177828788757,5075,1806,27,0.005320197044334975,False,False
2024-05-31,60,B0_RAW_POSITIVE,50,0.02,0.7433177828788757,5075,1501,12,0.0023645320197044333,False,False
2024-05-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.367115318775177,5075,5031,131,0.025812807881773397,False,False
2024-05-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.367115318775177,5075,4602,42,0.008275862068965517,False,False
2024-05-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.367115318775177,5075,3629,8,0.0015763546798029558,False,False
2024-06-28,60,B0_RAW_POSITIVE,10,0.02,0.7676839232444763,5074,2007,50,0.009854158454867954,False,False
2024-06-28,60,B0_RAW_POSITIVE,25,0.02,0.7676839232444763,5074,1644,17,0.0033504138746551044,False,False
2024-06-28,60,B0_RAW_POSITIVE,50,0.02,0.7676839232444763,5074,1379,10,0.001970831690973591,False,False
2024-06-28,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3799615204334259,5074,4954,141,0.02778872684272763,False,False
2024-06-28,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3799615204334259,5074,4449,34,0.006700827749310209,False,False
2024-06-28,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3799615204334259,5074,3472,5,0.0009854158454867955,False,False
2024-07-31,60,B0_RAW_POSITIVE,10,0.02,0.7306150197982788,5068,2404,67,0.013220205209155485,False,False
2024-07-31,60,B0_RAW_POSITIVE,25,0.02,0.7306150197982788,5068,1956,25,0.004932912391475927,False,False
2024-07-31,60,B0_RAW_POSITIVE,50,0.02,0.7306150197982788,5068,1622,4,0.0007892659826361484,False,False
2024-07-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3922632336616516,5068,4867,137,0.027032359905288083,False,False
2024-07-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3922632336616516,5068,4271,31,0.00611681136543015,False,False
2024-07-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3922632336616516,5068,3279,5,0.0009865824782951855,False,False
2024-08-30,60,B0_RAW_POSITIVE,10,0.02,0.7082799077033997,5068,2681,77,0.015193370165745856,False,False
2024-08-30,60,B0_RAW_POSITIVE,25,0.02,0.7082799077033997,5068,2168,23,0.004538279400157853,False,False
2024-08-30,60,B0_RAW_POSITIVE,50,0.02,0.7082799077033997,5068,1798,7,0.0013812154696132596,False,False
2024-08-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.38612741231918335,5068,4912,157,0.030978689818468824,False,False
2024-08-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.38612741231918335,5068,4374,28,0.0055248618784530384,False,False
2024-08-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.38612741231918335,5068,3307,1,0.0001973164956590371,False,False
2024-09-30,60,B0_RAW_POSITIVE,10,0.02,0.81010502576828,5067,2416,76,0.014999013222814288,False,False
2024-09-30,60,B0_RAW_POSITIVE,25,0.02,0.81010502576828,5067,2043,21,0.0041444641799881585,False,False
2024-09-30,60,B0_RAW_POSITIVE,50,0.02,0.81010502576828,5067,1710,3,0.0005920663114268798,False,False
2024-09-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3673243224620819,5067,5023,150,0.02960331557134399,False,False
2024-09-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3673243224620819,5067,4680,29,0.005723307677126505,False,False
2024-09-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3673243224620819,5067,3639,0,0.0,False,False
2024-10-31,60,B0_RAW_POSITIVE,10,0.02,0.8469338417053223,5062,2412,86,0.01698933227973133,False,False
2024-10-31,60,B0_RAW_POSITIVE,25,0.02,0.8469338417053223,5062,2012,27,0.005333860134334255,False,False
2024-10-31,60,B0_RAW_POSITIVE,50,0.02,0.8469338417053223,5062,1678,7,0.001382852627419992,False,False
2024-10-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.4053444266319275,5062,4864,120,0.023706045041485577,False,False
2024-10-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.4053444266319275,5062,4190,40,0.007902015013828527,False,False
2024-10-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.4053444266319275,5062,3066,11,0.002173054128802845,False,False
2024-11-29,60,B0_RAW_POSITIVE,10,0.02,0.8380752205848694,5054,2250,50,0.009893153937475268,False,False
2024-11-29,60,B0_RAW_POSITIVE,25,0.02,0.8380752205848694,5054,1865,19,0.0037593984962406013,False,False
2024-11-29,60,B0_RAW_POSITIVE,50,0.02,0.8380752205848694,5054,1521,5,0.0009893153937475267,False,False
2024-11-29,60,M1_RESIDUAL_POSITIVE,10,0.02,0.4089347720146179,5054,4876,148,0.02928373565492679,False,False
2024-11-29,60,M1_RESIDUAL_POSITIVE,25,0.02,0.4089347720146179,5054,4112,41,0.008112386228729718,False,False
2024-11-29,60,M1_RESIDUAL_POSITIVE,50,0.02,0.4089347720146179,5054,2937,5,0.0009893153937475267,False,False
2024-12-31,60,B0_RAW_POSITIVE,10,0.02,0.7523772716522217,5053,2533,60,0.011874134177716208,False,False
2024-12-31,60,B0_RAW_POSITIVE,25,0.02,0.7523772716522217,5053,2063,17,0.0033643380170195925,False,False
2024-12-31,60,B0_RAW_POSITIVE,50,0.02,0.7523772716522217,5053,1679,11,0.0021769245992479713,False,False
2024-12-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3947029411792755,5053,4884,141,0.02790421531763309,False,False
2024-12-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3947029411792755,5053,4146,49,0.009697209578468237,False,False
2024-12-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3947029411792755,5053,2914,4,0.0007916089451810805,False,False
2025-01-27,60,B0_RAW_POSITIVE,10,0.02,0.7039202451705933,5059,2726,71,0.014034394149041313,False,False
2025-01-27,60,B0_RAW_POSITIVE,25,0.02,0.7039202451705933,5059,2190,33,0.006523028266455821,False,False
2025-01-27,60,B0_RAW_POSITIVE,50,0.02,0.7039202451705933,5059,1780,7,0.0013836726625815379,False,False
2025-01-27,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3832429349422455,5059,4918,124,0.024510772880015814,False,False
2025-01-27,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3832429349422455,5059,4228,43,0.00849970349871516,False,False
2025-01-27,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3832429349422455,5059,2958,7,0.0013836726625815379,False,False
2025-02-28,60,B0_RAW_POSITIVE,10,0.02,0.6885087490081787,5071,2691,68,0.01340958390849931,False,False
2025-02-28,60,B0_RAW_POSITIVE,25,0.02,0.6885087490081787,5071,2143,32,0.006310392427529087,False,False
2025-02-28,60,B0_RAW_POSITIVE,50,0.02,0.6885087490081787,5071,1732,2,0.00039439952672056796,False,False
2025-02-28,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3735446035861969,5071,4993,166,0.03273516071780714,False,False
2025-02-28,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3735446035861969,5071,4442,39,0.007690790771051075,False,False
2025-02-28,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3735446035861969,5071,3210,1,0.00019719976336028398,False,False
2025-03-31,60,B0_RAW_POSITIVE,10,0.02,0.6494677066802979,5068,2923,76,0.01499605367008682,False,False
2025-03-31,60,B0_RAW_POSITIVE,25,0.02,0.6494677066802979,5068,2273,28,0.0055248618784530384,False,False
2025-03-31,60,B0_RAW_POSITIVE,50,0.02,0.6494677066802979,5068,1782,6,0.0011838989739542227,False,False
2025-03-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3617813289165497,5068,5044,156,0.030781373322809787,False,False
2025-03-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3617813289165497,5068,4668,34,0.006708760852407261,False,False
2025-03-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3617813289165497,5068,3583,0,0.0,False,False
2025-04-30,60,B0_RAW_POSITIVE,10,0.02,0.7644192576408386,5078,2296,63,0.012406459235919653,False,False
2025-04-30,60,B0_RAW_POSITIVE,25,0.02,0.7644192576408386,5078,1806,25,0.004923198109491926,False,False
2025-04-30,60,B0_RAW_POSITIVE,50,0.02,0.7644192576408386,5078,1459,9,0.0017723513194170934,False,False
2025-04-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3884442150592804,5078,4963,155,0.030523828278849943,False,False
2025-04-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3884442150592804,5078,4426,30,0.005907837731390311,False,False
2025-04-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3884442150592804,5078,3287,2,0.00039385584875935406,False,False
2025-05-30,60,B0_RAW_POSITIVE,10,0.02,0.7845085859298706,5066,2081,59,0.011646269245953415,False,False
2025-05-30,60,B0_RAW_POSITIVE,25,0.02,0.7845085859298706,5066,1670,21,0.0041452822739834186,False,False
2025-05-30,60,B0_RAW_POSITIVE,50,0.02,0.7845085859298706,5066,1386,6,0.0011843663639952626,False,False
2025-05-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3896636962890625,5066,4949,158,0.031188314251875248,False,False
2025-05-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3896636962890625,5066,4342,30,0.005921831819976312,False,False
2025-05-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3896636962890625,5066,3202,0,0.0,False,False
2025-06-30,60,B0_RAW_POSITIVE,10,0.02,0.8024084568023682,5084,2059,45,0.00885129819040126,False,False
2025-06-30,60,B0_RAW_POSITIVE,25,0.02,0.8024084568023682,5084,1663,19,0.003737214791502754,False,False
2025-06-30,60,B0_RAW_POSITIVE,50,0.02,0.8024084568023682,5084,1407,9,0.0017702596380802518,False,False
2025-06-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.4024645686149597,5084,4846,157,0.03088119590873328,False,False
2025-06-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.4024645686149597,5084,4053,39,0.007671125098347758,False,False
2025-06-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.4024645686149597,5084,2933,2,0.0003933910306845004,False,False
2025-07-31,60,B0_RAW_POSITIVE,10,0.02,0.5434921383857727,5093,3682,107,0.02100922835264088,False,False
2025-07-31,60,B0_RAW_POSITIVE,25,0.02,0.5434921383857727,5093,2849,34,0.006675829569998037,False,False
2025-07-31,60,B0_RAW_POSITIVE,50,0.02,0.5434921383857727,5093,2147,4,0.0007853917141174161,False,False
2025-07-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3578769862651825,5093,5079,140,0.027488709994109562,False,False
2025-07-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3578769862651825,5093,4770,37,0.007264873355586099,False,False
2025-07-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3578769862651825,5093,3701,3,0.0005890437855880621,False,False
2025-08-29,60,B0_RAW_POSITIVE,10,0.02,0.5405107140541077,5108,3758,100,0.01957713390759593,False,False
2025-08-29,60,B0_RAW_POSITIVE,25,0.02,0.5405107140541077,5108,2925,30,0.005873140172278779,False,False
2025-08-29,60,B0_RAW_POSITIVE,50,0.02,0.5405107140541077,5108,2154,6,0.0011746280344557558,False,False
2025-08-29,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3585951030254364,5108,5085,150,0.029365700861393892,False,False
2025-08-29,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3585951030254364,5108,4776,35,0.006851996867658575,False,False
2025-08-29,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3585951030254364,5108,3612,2,0.00039154267815191856,False,False
2025-09-30,60,B0_RAW_POSITIVE,10,0.02,0.5340883731842041,5119,3856,106,0.020707169369017387,False,False
2025-09-30,60,B0_RAW_POSITIVE,25,0.02,0.5340883731842041,5119,3016,20,0.003907013088493847,False,False
2025-09-30,60,B0_RAW_POSITIVE,50,0.02,0.5340883731842041,5119,2288,2,0.0003907013088493846,False,False
2025-09-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3666444420814514,5119,5069,149,0.029107247509279156,False,False
2025-09-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3666444420814514,5119,4611,36,0.007032623559288923,False,False
2025-09-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3666444420814514,5119,3287,2,0.0003907013088493846,False,False
2025-10-31,60,B0_RAW_POSITIVE,10,0.02,0.5399600267410278,5118,3819,108,0.021101992966002344,False,False
2025-10-31,60,B0_RAW_POSITIVE,25,0.02,0.5399600267410278,5118,2983,25,0.0048847205939820245,False,False
2025-10-31,60,B0_RAW_POSITIVE,50,0.02,0.5399600267410278,5118,2257,9,0.0017584994138335288,False,False
2025-10-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.36543452739715576,5118,5058,150,0.029308323563892145,False,False
2025-10-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.36543452739715576,5118,4489,26,0.005080109417741305,False,False
2025-10-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.36543452739715576,5118,3227,7,0.0013677217663149667,False,False
2025-11-28,60,B0_RAW_POSITIVE,10,0.02,0.5659814476966858,5119,3633,81,0.01582340300840008,False,False
2025-11-28,60,B0_RAW_POSITIVE,25,0.02,0.5659814476966858,5119,2838,28,0.005469818323891385,False,False
2025-11-28,60,B0_RAW_POSITIVE,50,0.02,0.5659814476966858,5119,2111,6,0.001172103926548154,False,False
2025-11-28,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3645666837692261,5119,5062,156,0.030474702090252003,False,False
2025-11-28,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3645666837692261,5119,4556,20,0.003907013088493847,False,False
2025-11-28,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3645666837692261,5119,3492,1,0.0001953506544246923,False,False
2025-12-31,60,B0_RAW_POSITIVE,10,0.02,0.5551769137382507,5119,3636,80,0.015628052353975387,False,False
2025-12-31,60,B0_RAW_POSITIVE,25,0.02,0.5551769137382507,5119,2823,31,0.006055870287165462,False,False
2025-12-31,60,B0_RAW_POSITIVE,50,0.02,0.5551769137382507,5119,2149,16,0.003125610470795077,False,False
2025-12-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.35977864265441895,5119,5082,171,0.033404961906622385,False,False
2025-12-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.35977864265441895,5119,4614,18,0.0035163117796444617,False,False
2025-12-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.35977864265441895,5119,3526,4,0.0007814026176987692,False,False
2026-01-30,60,B0_RAW_POSITIVE,10,0.02,0.5355381965637207,5126,3904,97,0.01892313694888802,False,False
2026-01-30,60,B0_RAW_POSITIVE,25,0.02,0.5355381965637207,5126,3192,31,0.006047600468201327,False,False
2026-01-30,60,B0_RAW_POSITIVE,50,0.02,0.5355381965637207,5126,2448,10,0.0019508388607101053,False,False
2026-01-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.37291955947875977,5126,5030,171,0.0333593445181428,False,False
2026-01-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.37291955947875977,5126,4443,34,0.006632852126414358,False,False
2026-01-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.37291955947875977,5126,3421,1,0.00019508388607101054,False,False
2026-02-27,60,B0_RAW_POSITIVE,10,0.02,0.5139275193214417,5126,4114,146,0.02848224736636754,False,False
2026-02-27,60,B0_RAW_POSITIVE,25,0.02,0.5139275193214417,5126,3398,21,0.004096761607491221,False,False
2026-02-27,60,B0_RAW_POSITIVE,50,0.02,0.5139275193214417,5126,2655,1,0.00019508388607101054,False,False
2026-02-27,60,M1_RESIDUAL_POSITIVE,10,0.02,0.38128700852394104,5126,4982,171,0.0333593445181428,False,False
2026-02-27,60,M1_RESIDUAL_POSITIVE,25,0.02,0.38128700852394104,5126,4300,23,0.004486929379633242,False,False
2026-02-27,60,M1_RESIDUAL_POSITIVE,50,0.02,0.38128700852394104,5126,3298,0,0.0,False,False
2026-03-31,60,B0_RAW_POSITIVE,10,0.02,0.6584385633468628,5145,3182,78,0.015160349854227406,False,False
2026-03-31,60,B0_RAW_POSITIVE,25,0.02,0.6584385633468628,5145,2452,29,0.005636540330417881,False,False
2026-03-31,60,B0_RAW_POSITIVE,50,0.02,0.6584385633468628,5145,1885,12,0.0023323615160349854,False,False
2026-03-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.39613020420074463,5145,4842,181,0.035179786200194366,False,False
2026-03-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.39613020420074463,5145,4125,17,0.003304178814382896,False,False
2026-03-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.39613020420074463,5145,3194,0,0.0,False,False
2026-04-30,60,B0_RAW_POSITIVE,10,0.02,0.6871986389160156,5150,2818,63,0.012233009708737865,False,False
2026-04-30,60,B0_RAW_POSITIVE,25,0.02,0.6871986389160156,5150,2148,19,0.0036893203883495147,False,False
2026-04-30,60,B0_RAW_POSITIVE,50,0.02,0.6871986389160156,5150,1673,7,0.0013592233009708738,False,False
2026-04-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.3736848831176758,5150,5014,168,0.03262135922330097,False,False
2026-04-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.3736848831176758,5150,4354,20,0.003883495145631068,False,False
2026-04-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.3736848831176758,5150,3363,1,0.0001941747572815534,False,False
2026-05-29,60,B0_RAW_POSITIVE,10,0.02,0.6769720315933228,5149,2645,50,0.009710623422023694,False,False
2026-05-29,60,B0_RAW_POSITIVE,25,0.02,0.6769720315933228,5149,2065,26,0.005049524179452321,False,False
2026-05-29,60,B0_RAW_POSITIVE,50,0.02,0.6769720315933228,5149,1642,18,0.0034958244319285296,False,False
2026-05-29,60,M1_RESIDUAL_POSITIVE,10,0.02,0.366075724363327,5149,5044,168,0.03262769469799961,False,False
2026-05-29,60,M1_RESIDUAL_POSITIVE,25,0.02,0.366075724363327,5149,4362,25,0.004855311711011847,False,False
2026-05-29,60,M1_RESIDUAL_POSITIVE,50,0.02,0.366075724363327,5149,3302,0,0.0,False,False
2026-06-30,60,B0_RAW_POSITIVE,10,0.02,0.5770933032035828,5156,3213,82,0.01590380139643134,False,False
2026-06-30,60,B0_RAW_POSITIVE,25,0.02,0.5770933032035828,5156,2462,23,0.004460822342901474,False,False
2026-06-30,60,B0_RAW_POSITIVE,50,0.02,0.5770933032035828,5156,1845,14,0.0027152831652443757,False,False
2026-06-30,60,M1_RESIDUAL_POSITIVE,10,0.02,0.39342233538627625,5156,4694,117,0.02269200930954228,False,False
2026-06-30,60,M1_RESIDUAL_POSITIVE,25,0.02,0.39342233538627625,5156,3609,40,0.007757951900698216,False,False
2026-06-30,60,M1_RESIDUAL_POSITIVE,50,0.02,0.39342233538627625,5156,2576,7,0.0013576415826221878,False,False
2026-07-31,60,B0_RAW_POSITIVE,10,0.02,0.6387836337089539,5172,3100,60,0.01160092807424594,False,False
2026-07-31,60,B0_RAW_POSITIVE,25,0.02,0.6387836337089539,5172,2422,32,0.006187161639597835,False,False
2026-07-31,60,B0_RAW_POSITIVE,50,0.02,0.6387836337089539,5172,1872,14,0.0027068832173240526,False,False
2026-07-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.496858149766922,5172,3378,78,0.015081206496519721,False,False
2026-07-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.496858149766922,5172,2628,33,0.0063805104408352666,False,False
2026-07-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.496858149766922,5172,2027,13,0.0025135344160866204,False,False
2026-08-31,60,B0_RAW_POSITIVE,10,0.02,0.6542600393295288,5175,3389,69,0.013333333333333334,False,False
2026-08-31,60,B0_RAW_POSITIVE,25,0.02,0.6542600393295288,5175,2734,31,0.005990338164251208,False,False
2026-08-31,60,B0_RAW_POSITIVE,50,0.02,0.6542600393295288,5175,2160,14,0.002705314009661836,False,False
2026-08-31,60,M1_RESIDUAL_POSITIVE,10,0.02,0.5017589926719666,5175,3641,87,0.01681159420289855,False,False
2026-08-31,60,M1_RESIDUAL_POSITIVE,25,0.02,0.5017589926719666,5175,2865,36,0.006956521739130435,False,False
2026-08-31,60,M1_RESIDUAL_POSITIVE,50,0.02,0.5017589926719666,5175,2263,5,0.000966183574879227,False,False
2026-09-03,60,B0_RAW_POSITIVE,10,0.02,0.6532006859779358,5176,3409,81,0.01564914992272025,False,False
