analysis_date,window,density_fraction,density_percent,network_id,n_nodes,n_edges,mean_degree,isolated_node_share,connected_component_count,giant_component_share,degree_gini,strength_gini,top1pct_degree_share,top5pct_degree_share,top1pct_strength_share,top5pct_strength_share,industry_labeled_edge_count,same_industry_edge_share,industry_enrichment
2025-05-30,120,0.005,0.5,B0_RAW_POSITIVE,5083,64509,25.38225457407043,0.5250836120401338,2730,0.4475703324808184,0.8806003265997131,0.8817617509825395,0.17869599590754778,0.5987614131361515,0.18201211441978185,0.6032107405425631,64509,0.24064859166937946,4.3957127124326
2025-05-30,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5083,64509,25.38225457407043,0.0873499901632894,457,0.9077316545347236,0.6524594977188223,0.6631345136331153,0.0963819001999721,0.32031189446433833,0.10071248843398811,0.329751330009639,64509,0.41271760529538515,7.538743574839315
2025-06-30,120,0.005,0.5,B0_RAW_POSITIVE,5091,64708,25.42054606167747,0.5272048713415832,2751,0.43743861716755056,0.8817141275979983,0.8828905062056007,0.18007819744081102,0.601339865240774,0.18353803270792815,0.6057242025368949,64708,0.24749644557087222,4.5138676983028
2025-06-30,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5091,64708,25.42054606167747,0.07660577489687684,403,0.9184835985071695,0.6282279378754767,0.6391840217104314,0.08566946899919639,0.2878083080917352,0.08785994353023148,0.29489468616711495,64708,0.45176794214007543,8.239393969683782
2025-07-31,120,0.005,0.5,B0_RAW_POSITIVE,5102,64993,25.477459819678558,0.47922383379067035,2514,0.4827518620148961,0.8726154708226788,0.873900581959264,0.18065791700644684,0.5883633622082378,0.18447953398563108,0.5931230652505962,64993,0.2477805302109458,4.513683175361071
2025-07-31,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5102,64993,25.477459819678558,0.07467659741277931,390,0.92218737749902,0.6178901737769993,0.6287332657636109,0.08642469188989584,0.284638345667995,0.0889986238161383,0.2908885340258009,64993,0.41172126228978506,7.500102340380459
2025-08-29,120,0.005,0.5,B0_RAW_POSITIVE,5111,65222,25.522207004500096,0.48777147329289766,2561,0.47877127763647037,0.8771880276985569,0.8785188765712055,0.1877204010916562,0.596378522584404,0.19183538886292106,0.6015893810794702,65222,0.22332955137836927,4.061376553768055
2025-08-29,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5111,65222,25.522207004500096,0.0735668166699276,384,0.9236939933476814,0.6118981462712956,0.6224907336413095,0.08235718009260679,0.27201711079083746,0.08538650226263263,0.27821059956435956,65222,0.4032075066695287,7.332560799875895
2025-09-30,120,0.005,0.5,B0_RAW_POSITIVE,5122,65514,25.58141351034752,0.2512690355329949,1330,0.7292073408824677,0.7670356891982169,0.7687018975270801,0.13321580120279636,0.41742986231950424,0.13513755153594315,0.419318870761771,65514,0.3443844063864212,6.254601938232527
2025-09-30,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5122,65514,25.58141351034752,0.05739945333853963,307,0.9379148770011714,0.5795149531335884,0.5918973690036029,0.06403974722959978,0.23401868302958145,0.06584982319056325,0.23955465842449702,65514,0.4334798668986781,7.8727258418520325
2025-10-31,120,0.005,0.5,B0_RAW_POSITIVE,5124,65588,25.60031225604996,0.2423887587822014,1264,0.7476580796252927,0.7510901057089661,0.7529740014632411,0.12287308654022078,0.39834268463743366,0.12501514522393936,0.40053878093324535,65588,0.3564371531377691,6.468406505262521
2025-10-31,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5124,65588,25.60031225604996,0.07611241217798595,404,0.9186182669789227,0.6014257406142867,0.6112881260367402,0.07334420930658048,0.2521421601512472,0.07475646459529792,0.25528251659775764,65588,0.42033603707995365,7.628004916741485
2025-11-28,120,0.005,0.5,B0_RAW_POSITIVE,5130,65745,25.63157894736842,0.24814814814814815,1306,0.7374269005847953,0.7613903621070066,0.7637043300143642,0.1296600501939311,0.4196668948208989,0.13313463689323765,0.42345055398301296,65745,0.3256065100007605,5.900412470854691
2025-11-28,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5130,65745,25.63157894736842,0.09044834307992203,475,0.9048732943469786,0.6065966400694276,0.6162412503263028,0.07299414404137197,0.2514944102213096,0.07429803903213579,0.25493080705931087,65745,0.41051030496615715,7.438979407478734
2025-12-31,120,0.005,0.5,B0_RAW_POSITIVE,5132,65794,25.640685892439596,0.24727201870615745,1296,0.7404520654715511,0.7641480911475722,0.766854890911985,0.13131896525519043,0.4262850715870748,0.1358834258599726,0.4311942253544238,65794,0.31098580417667265,5.6305815706053695
2025-12-31,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5132,65794,25.640685892439596,0.09294621979734996,494,0.9006235385814497,0.626077473180835,0.6351748598116329,0.08311548165486214,0.27340638964039277,0.08600194423416797,0.2787888731056274,65794,0.3897315864668511,7.056320445406524
2026-01-30,120,0.005,0.5,B0_RAW_POSITIVE,5138,65943,25.668742701440248,0.25574153367068897,1343,0.7316076294277929,0.749685284129014,0.7527930898147932,0.12167326327282653,0.39879138043461776,0.12592822290049202,0.4043608884839272,65943,0.35759671231214835,6.4757921078065275
2026-01-30,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5138,65943,25.668742701440248,0.12806539509536785,684,0.8614246788633709,0.6399832895303903,0.6491445685134241,0.08024354366649986,0.26692749799068893,0.08356855004518036,0.2734171114928399,65943,0.42328981089729006,7.665441885636894
2026-02-27,120,0.005,0.5,B0_RAW_POSITIVE,5136,65893,25.659267912772584,0.2708333333333333,1419,0.7157320872274143,0.74342025715437,0.7463284228034235,0.11582413913465771,0.37990378340643166,0.1191151055785376,0.38475970847697155,65893,0.3782951148073392,6.8506170407911435
2026-02-27,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5136,65893,25.659267912772584,0.16004672897196262,850,0.827297507788162,0.6450468611129352,0.6533019110822376,0.07330824215015252,0.26162870107598685,0.07595548925729488,0.26715913580363543,65893,0.4421106946109602,8.006265320027584
2026-03-31,120,0.005,0.5,B0_RAW_POSITIVE,5142,66044,25.688059120964606,0.3485025281991443,1836,0.6285492026448852,0.8201980329415599,0.822684858457186,0.15510114469141784,0.5085019078190297,0.1603564931091372,0.5157915124023318,66044,0.30531161044152383,5.521610618328299
2026-03-31,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5142,66044,25.688059120964606,0.17386231038506417,918,0.8160248930377285,0.6489341340771582,0.6577160138721596,0.07412482587365998,0.26689025498152746,0.07723252555902548,0.27381502993103846,66044,0.4586184967597359,8.294190836071506
2026-04-30,120,0.005,0.5,B0_RAW_POSITIVE,5150,66231,25.720776699029127,0.3699029126213592,1950,0.6060194174757282,0.8253920193708604,0.8277270355564545,0.15889840105086742,0.5086590871344234,0.16437859441235375,0.5158757079961291,66231,0.30227536953994355,5.45473732110708
2026-04-30,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5150,66231,25.720776699029127,0.15980582524271844,850,0.8293203883495146,0.6439186823757332,0.6532141467634747,0.06994458788180762,0.2554166477933294,0.07333172395507026,0.26319840285194473,66231,0.473101719738491,8.537399561417045
2026-05-29,120,0.005,0.5,B0_RAW_POSITIVE,5140,65976,25.6715953307393,0.3443579766536965,1818,0.6285992217898833,0.8150976224581608,0.8178199428541351,0.15287377228082938,0.49513459439796287,0.1580174661880837,0.5032274566105188,65976,0.31317448769249423,5.644963969632302
2026-05-29,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5140,65976,25.6715953307393,0.1659533073929961,882,0.8227626459143969,0.6534047842653785,0.661786800465884,0.07126834000242513,0.25994300957924094,0.07372340203457908,0.2664944463838376,65976,0.4562719776888566,8.224293407116505
2026-06-30,120,0.005,0.5,B0_RAW_POSITIVE,5157,66423,25.760325770796975,0.372891215823153,1979,0.5995733953849137,0.8288634371075378,0.8315740296836702,0.14781777396383783,0.5148292007286632,0.1532806513827916,0.5230381415847927,66423,0.3021995393162007,5.44566018719488
2026-06-30,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5157,66423,25.760325770796975,0.2167927089393058,1148,0.7694395966647276,0.7028229540226072,0.7091804738631415,0.09285940111106093,0.32021287806934345,0.09631190940198482,0.3260514364139,66423,0.45268958041642204,8.157502922770032
2026-07-31,120,0.005,0.5,B0_RAW_POSITIVE,5168,66713,25.817724458204335,0.43343653250773995,2302,0.5350232198142415,0.8603897023379896,0.8626295347700674,0.15843238948930494,0.574213421671938,0.16351938859466272,0.582435963650716,66713,0.25321901278611364,4.538777299641744
2026-07-31,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5168,66713,25.817724458204335,0.2981811145510836,1585,0.6801470588235294,0.7654482205300752,0.7691598220850027,0.11740590289748624,0.4017133092500712,0.12111607403096343,0.4085104569973488,66713,0.4081813139867792,7.316370369179207
2026-08-31,120,0.005,0.5,B0_RAW_POSITIVE,5170,66772,25.83056092843327,0.43945841392649904,2339,0.5276595744680851,0.8653471769922672,0.8676777729405998,0.16405828790510993,0.5908389744204158,0.16966319495765048,0.5993632708025589,66772,0.21615347750554126,3.873571801953479
2026-08-31,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5170,66772,25.83056092843327,0.309284332688588,1649,0.6653771760154739,0.7727334950043923,0.7763791351217559,0.12248397531899599,0.40296831007008926,0.12678233098608596,0.4104529099856894,66772,0.37953034205954594,6.801361920952336
2026-09-03,120,0.005,0.5,B0_RAW_POSITIVE,5170,66774,25.831334622823984,0.4367504835589942,2322,0.5321083172147002,0.8642177091014995,0.8665536220813359,0.1640159343457034,0.5882079851439183,0.1696637155197452,0.5967234274147555,66774,0.2168957977655974,3.8869131794720047
2026-09-03,120,0.005,0.5,M1_RESIDUAL_POSITIVE,5170,66774,25.831334622823984,0.3117988394584139,1654,0.6680851063829787,0.7748885657727425,0.7784011742735246,0.12388055231077964,0.40599634588312816,0.1280707232971169,0.413324976390014,66774,0.3747416659178722,6.715613373605467
2015-07-31,120,0.01,1.0,B0_RAW_POSITIVE,1534,10899,14.209908735332464,0.42242503259452413,662,0.5449804432855281,0.8005965763877001,0.8010138911907736,0.13281034957335536,0.43201211120286265,0.13346928942117364,0.43374366462920555,10899,0.1350582622258923,2.858718355180733
2015-07-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,1534,10899,14.209908735332464,0.16753585397653195,274,0.8102998696219035,0.7295580387086218,0.745024125011357,0.09766951096430865,0.35925314249013673,0.10243365784293702,0.38451850803346016,10899,0.17616295072942473,3.7287630719748694
2015-08-31,120,0.01,1.0,B0_RAW_POSITIVE,1506,10457,13.887118193891101,0.3738379814077025,574,0.5942895086321381,0.7779667724181532,0.7782998863026656,0.1288132351534857,0.40590035382997036,0.12933230874033275,0.40670246162945234,10457,0.1384718370469542,2.9154217972500174
2015-08-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,1506,10457,13.887118193891101,0.20783532536520585,337,0.7576361221779548,0.7547904077166201,0.7672790359759594,0.102419431959453,0.37802428994931625,0.10775126273032411,0.4003240528429571,10457,0.17614994740365306,3.708706457551472
2015-09-30,120,0.01,1.0,B0_RAW_POSITIVE,1562,11229,14.377720870678617,0.3649167733674776,583,0.6075544174135723,0.7790277802958752,0.7792447320786402,0.14003918425505388,0.4219431828301719,0.14061484678436653,0.42267080260810763,11229,0.12423189954581886,2.5744984611896613
2015-09-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,1562,11229,14.377720870678617,0.2567221510883483,439,0.6882202304737516,0.7720971592555357,0.781677502997336,0.09907382669872651,0.3934010152284264,0.10328059147423328,0.4115863282355389,11229,0.16136788672188085,3.3440797216313025
2015-10-30,120,0.01,1.0,B0_RAW_POSITIVE,1618,12072,14.922126081582201,0.36279357231149567,601,0.6180469715698393,0.7827652441346975,0.7830991601641952,0.14243704440026508,0.428843605036448,0.143145974382179,0.4298131870354809,12072,0.12483432736911862,2.52717029757353
2015-10-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,1618,12072,14.922126081582201,0.242274412855377,440,0.6934487021013597,0.7715745084499186,0.7811832795858593,0.10226143141153081,0.3959990059642147,0.10878763824914384,0.41416171312736827,12072,0.1511762756792578,3.0604418003130007
2015-11-30,120,0.01,1.0,B0_RAW_POSITIVE,1723,13733,15.940800928612884,0.3731863029599536,658,0.5902495647127104,0.7922594236597231,0.7927072881955384,0.15568339037355275,0.44403990388116216,0.15667275165452077,0.44518655245939026,13733,0.12502730648802154,2.5203437868872474
2015-11-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,1723,13733,15.940800928612884,0.20835751596053395,378,0.7661056297156124,0.7490659585708859,0.7594584609870301,0.09932279909706546,0.3758465011286682,0.10393790777518584,0.39157054749093034,13733,0.15087744848175927,3.041439910559334
2015-12-31,120,0.01,1.0,B0_RAW_POSITIVE,1836,15991,17.41938997821351,0.36492374727668847,684,0.6203703703703703,0.7930180361529613,0.793589621707746,0.13864048527296605,0.4347758113939091,0.1394741137425343,0.43607079384068537,15991,0.12769682946657496,2.5462046250440444
2015-12-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,1836,15991,17.41938997821351,0.26143790849673204,508,0.7058823529411765,0.77713134253486,0.7870745437801268,0.10668501031830405,0.391157526108436,0.11337959137389675,0.4063147755918212,15991,0.1475830154461885,2.942724248336898
2016-01-29,120,0.01,1.0,B0_RAW_POSITIVE,1972,18964,19.233265720081135,0.377789046653144,755,0.6110547667342799,0.7957057420208591,0.7960838211363874,0.13699641425859524,0.4350084370385994,0.13775191210082677,0.4361025840501239,18964,0.14216410040075933,2.8423437795076834
2016-01-29,120,0.01,1.0,M1_RESIDUAL_POSITIVE,1972,18964,19.233265720081135,0.1724137931034483,359,0.8073022312373225,0.7246144932236291,0.7390645731467353,0.08365851086268719,0.3364796456443788,0.09067158576978054,0.35814816626915347,18964,0.16773887365534698,3.3536704609102155
2016-02-29,120,0.01,1.0,B0_RAW_POSITIVE,2013,19794,19.66616989567809,0.4197714853452558,856,0.5648286140089419,0.813250222949635,0.8136471222044515,0.13824896433262604,0.4511720723451551,0.13915589633709755,0.4524760252459417,19794,0.1365060119228049,2.7054834947751023
2016-02-29,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2013,19794,19.66616989567809,0.15648286140089418,336,0.8231495280675608,0.7296415624398769,0.7446130036248617,0.09068404567040517,0.3555875517833687,0.09927219874471677,0.3781801932125766,19794,0.170102051126604,3.3713408315720828
2016-03-31,120,0.01,1.0,B0_RAW_POSITIVE,2061,20712,20.098981077147016,0.42503639010189226,886,0.5633187772925764,0.8067566116415716,0.8071822045512251,0.13588740826573967,0.4479770181537273,0.13684189832328458,0.449245819609334,20712,0.14759559675550404,2.911371077603491
2016-03-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2061,20712,20.098981077147016,0.1096555070354197,241,0.8767588549247938,0.7103922297316925,0.7260160202168835,0.09069621475473155,0.3356749710312862,0.09440343600526209,0.35233625617732706,20712,0.18525492468134414,3.6542135507898577
2016-04-29,120,0.01,1.0,B0_RAW_POSITIVE,2077,21073,20.291766971593646,0.444872412132884,935,0.5430909966297545,0.8213972973925772,0.8219610803866368,0.13745076638352394,0.46208418355241304,0.1385578754351318,0.4638548238873402,21073,0.13301380913965738,2.6534364295698816
2016-04-29,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2077,21073,20.291766971593646,0.13818006740491093,311,0.8387096774193549,0.7349530843112466,0.7486690511843415,0.0992027713187491,0.3687419921226214,0.10409348176020371,0.386518923891159,21073,0.17415650358278364,3.4741747044314897
2016-05-31,120,0.01,1.0,B0_RAW_POSITIVE,2124,22091,20.801318267419962,0.4971751412429379,1069,0.486346516007533,0.8464272205338628,0.8469551685258925,0.15146439726585487,0.49753293196324294,0.15259548045142082,0.4994143580444675,22091,0.12702005341541805,2.585492596240377
2016-05-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2124,22091,20.801318267419962,0.06732580037664783,148,0.928436911487759,0.6824385922601777,0.7012222202039171,0.0941107238241818,0.3462043366076683,0.10074623432653793,0.3684644008566036,22091,0.18450952876737134,3.7556905995280743
2016-06-30,120,0.01,1.0,B0_RAW_POSITIVE,2171,23088,21.269461077844312,0.517273146015661,1139,0.46292031321971444,0.8475998786051757,0.8482274776678385,0.15780925155925155,0.502079002079002,0.15901105507512536,0.5041565291944722,23088,0.12357068607068607,2.5152834883034343
2016-06-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2171,23088,21.269461077844312,0.058037770612620915,131,0.9382772915707047,0.663928559800278,0.6822518907505142,0.0869499306999307,0.3298466735966736,0.09319535805408626,0.35116074704785766,23088,0.17762474012474014,3.6155547092647686
2016-07-29,120,0.01,1.0,B0_RAW_POSITIVE,2198,23671,21.538671519563238,0.4727024567788899,1065,0.4963603275705187,0.8398200283388886,0.8405255435697021,0.15647839128046978,0.4837776181825863,0.15796017557543474,0.4859914343319851,23671,0.14477630856322082,2.960345168466906
2016-07-29,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2198,23671,21.538671519563238,0.03366696997270246,77,0.9645131938125568,0.6247393129405225,0.6477784372917275,0.08265388027544253,0.31149930294453126,0.0903186706798373,0.3348689960946751,23671,0.205399011448608,4.199941117328887
2016-08-31,120,0.01,1.0,B0_RAW_POSITIVE,2258,24962,22.109831709477415,0.42648361381753763,984,0.5473870682019486,0.8375099327239584,0.8383745871084187,0.1473840237160484,0.49030526400128194,0.14926319098013838,0.49349341103606575,24962,0.14758432817883183,3.017495037935962
2016-08-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2258,24962,22.109831709477415,0.00487156775907883,12,0.9951284322409212,0.4585355036378058,0.490416346966287,0.051318003365114974,0.19776059610608124,0.05741595983027101,0.2195730020045351,24962,0.21576796731031167,4.411571192813
2016-09-30,120,0.01,1.0,B0_RAW_POSITIVE,2294,25698,22.40453356582389,0.4128160418482999,967,0.5571054925893636,0.8341050223021709,0.8351735463359864,0.1463732586193478,0.4851350299634213,0.14859721549056665,0.4888257498674164,25698,0.14845513269515137,3.024430998360932
2016-09-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2294,25698,22.40453356582389,0.0013077593722755014,4,0.9986922406277245,0.4727939266117209,0.5016781401645349,0.05062650789944743,0.1991983811969803,0.05480321201980548,0.21771460211140364,25698,0.22355825356058837,4.554483901856764
2016-10-31,120,0.01,1.0,B0_RAW_POSITIVE,2315,26275,22.699784017278617,0.3939524838012959,928,0.5892008639308856,0.8213453565769926,0.8222563435537042,0.1453663177925785,0.4641674595623216,0.1476538516116903,0.4672575709498963,26275,0.14999048525214081,3.0533031158357455
2016-10-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2315,26275,22.699784017278617,0.0038876889848812094,10,0.9961123110151188,0.4624922885331877,0.49245832037858794,0.05352997145575642,0.19136060894386298,0.05861511894806172,0.20984480711015355,26275,0.22431969552806852,4.566396489402661
2016-11-30,120,0.01,1.0,B0_RAW_POSITIVE,2356,27165,23.060271646859082,0.34295415959252973,820,0.6464346349745331,0.7884346024749089,0.789252554358338,0.1315847598012148,0.4304435854960427,0.13412621991409585,0.433066919849207,27165,0.17401067550156452,3.5423354972237306
2016-11-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2356,27165,23.060271646859082,0.00466893039049236,13,0.9944821731748726,0.4853981063343955,0.5144633153781011,0.05234676974047488,0.19703662801398858,0.05577932146771653,0.211589253948206,27165,0.2226026136572796,4.5315216314177915
2016-12-30,120,0.01,1.0,B0_RAW_POSITIVE,2394,28109,23.482873851294904,0.37593984962406013,916,0.6044277360066834,0.8129739185441518,0.8137104067189787,0.12604503895549468,0.4645131452559678,0.12848177658786714,0.4677531853978345,28109,0.1606958625351311,3.2520709634228084
2016-12-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2394,28109,23.482873851294904,0.0029239766081871343,8,0.9970760233918129,0.48743444818124027,0.5178229492890827,0.053488206624212886,0.20477427158561315,0.057933232093855966,0.2239321661878422,28109,0.21395282649685154,4.32985494222377
2017-01-26,120,0.01,1.0,B0_RAW_POSITIVE,2428,28941,23.839373970345964,0.43780889621087316,1088,0.5374794069192751,0.83682240930207,0.8375088930930765,0.14076915103140872,0.4887875332573166,0.14369098083311796,0.4930562658927372,28941,0.14705780726305243,2.9785679527733615
2017-01-26,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2428,28941,23.839373970345964,0.0032948929159802307,9,0.9967051070840197,0.4919117955538357,0.5247648493392008,0.06392315400297156,0.23060709719774714,0.07065084812201929,0.2548044594619156,28941,0.20410490307867732,4.134022767159832
2017-02-28,120,0.01,1.0,B0_RAW_POSITIVE,2432,29084,23.917763157894736,0.42557565789473684,1058,0.5497532894736842,0.8358385211574098,0.8368667636567799,0.14789918855728235,0.49138701691651765,0.15124915767013886,0.4958581937989986,29084,0.144374914042085,2.911594302731976
2017-02-28,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2432,29084,23.917763157894736,0.0008223684210526315,3,0.9991776315789473,0.5065195402699258,0.5354970174963924,0.06525924907165452,0.23738137807729337,0.07067573569709468,0.25700177867277263,29084,0.19588089671296932,3.950310250693991
2017-03-31,120,0.01,1.0,B0_RAW_POSITIVE,2490,30542,24.53172690763052,0.40562248995983935,1033,0.5642570281124498,0.8314375043228377,0.8322199711270757,0.13897256237312552,0.48158273852399974,0.1420724696405753,0.4858121749825601,30542,0.14393294479732827,2.9040833254160052
2017-03-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2490,30542,24.53172690763052,0.0024096385542168677,7,0.9975903614457832,0.4942313948347907,0.5247284936174506,0.06158732237574487,0.22598389103529565,0.06643381208700466,0.2439834270741377,30542,0.19798965359177526,3.99476612119895
2017-04-28,120,0.01,1.0,B0_RAW_POSITIVE,2519,31237,24.801111552203256,0.37832473203652245,975,0.592695514092894,0.816165474817675,0.8168818456542999,0.13792937862150656,0.45868681371450526,0.14062239981839283,0.4621277961555505,31237,0.1310305086916157,2.646406236025773
2017-04-28,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2519,31237,24.801111552203256,0.006351726875744343,17,0.9936482731242556,0.5066158589857461,0.5356345217871619,0.0505970483721228,0.1997631014502033,0.05575889858972508,0.21659118799702698,31237,0.18923071997951146,3.8218683755554226
2017-05-31,120,0.01,1.0,B0_RAW_POSITIVE,2528,31517,24.934335443037973,0.40466772151898733,1054,0.5660601265822784,0.830796710876951,0.8319123820800913,0.14804708569978106,0.47642542120125647,0.15081452244753982,0.4807811499234732,31517,0.11574705714376368,2.3377021916380087
2017-05-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2528,31517,24.934335443037973,0.005537974683544304,15,0.9944620253164557,0.4941139863035542,0.5221167540220029,0.04924326553923279,0.19506932766443508,0.05401124989556636,0.21119238612294666,31517,0.17882412666180156,3.611647355282844
2017-06-30,120,0.01,1.0,B0_RAW_POSITIVE,2594,33235,25.624518118735544,0.3951426368542791,1045,0.5848111025443331,0.8226312146661487,0.8240991930098427,0.14549420791334436,0.4665262524447119,0.14842048709412686,0.47147388069159724,33235,0.10687528208214232,2.147809302892803
2017-06-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2594,33235,25.624518118735544,0.005782575173477255,16,0.9942174248265228,0.5037097216279158,0.5319580631943042,0.050729652474800664,0.20045133142771174,0.05587823385101266,0.21726533664630002,33235,0.16774484729953362,3.3710689368320312
2017-07-31,120,0.01,1.0,B0_RAW_POSITIVE,2639,34394,26.065934065934066,0.39408866995073893,1065,0.5729442970822282,0.8206091490485521,0.8221622983589927,0.14505436994824678,0.45961504913647727,0.14819989085378033,0.464676466219465,34394,0.11958481130429727,2.4325451579507837
2017-07-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2639,34394,26.065934065934066,0.014020462296324365,40,0.984463812050019,0.5606342814316139,0.5844363621989508,0.059792405652148634,0.22967668779438274,0.06621763464822868,0.24534994296103843,34394,0.1957899633657033,3.9826790891418855
2017-08-31,120,0.01,1.0,B0_RAW_POSITIVE,2674,35358,26.445774121166792,0.3994016454749439,1095,0.5680628272251309,0.8161158227567216,0.8179034961688003,0.14587929181514792,0.450110300356355,0.14874662971739347,0.45615996788961083,35358,0.12362124554556253,2.524459840950678
2017-08-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2674,35358,26.445774121166792,0.02393418100224383,66,0.975317875841436,0.598121773810296,0.6231684415080243,0.06345098704677866,0.2575371910175915,0.07200282139904494,0.2793505214563381,35358,0.2019062164149556,4.123111142655431
2017-09-29,120,0.01,1.0,B0_RAW_POSITIVE,2754,37513,27.242556281771968,0.37872185911401596,1068,0.5951343500363108,0.812525509191188,0.8145303607139156,0.14413669927758377,0.4576546797110335,0.14733907144885638,0.46369174946935043,37513,0.12926185588995814,2.6244630069757204
2017-09-29,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2754,37513,27.242556281771968,0.011982570806100218,34,0.9880174291938998,0.5641408823832381,0.5917200320106024,0.06481752992296004,0.25560472369578546,0.0741734182757192,0.2795579509294215,37513,0.21107349452189908,4.2855223941500835
2017-10-31,120,0.01,1.0,B0_RAW_POSITIVE,2795,38654,27.659391771019678,0.3932021466905188,1134,0.5699463327370304,0.822332628920232,0.8240211488745737,0.1450043979924458,0.4716458839964816,0.14837949424849614,0.4768365357373654,38654,0.140088994670668,2.834540483684073
2017-10-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2795,38654,27.659391771019678,0.008944543828264758,26,0.9910554561717353,0.5465519193120416,0.5782964876813264,0.06749624877114917,0.26157706834997674,0.08016154694701784,0.29024614802597887,38654,0.23443886790500337,4.74360219079318
2017-11-30,120,0.01,1.0,B0_RAW_POSITIVE,2837,39831,28.07966161438139,0.3746915756080367,1099,0.5872400422982024,0.8156769542009383,0.8171325915077272,0.1414099570686149,0.4623283372247747,0.14437826973256943,0.46657837069991037,39831,0.15385001631894754,3.118127773485761
2017-11-30,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2837,39831,28.07966161438139,0.007402185407120197,22,0.9925978145928798,0.5489497409247053,0.5810717819167868,0.06816298862694886,0.26115337300092895,0.08154093493532096,0.2903914385437828,39831,0.2461148351786297,4.988088538427043
2017-12-29,120,0.01,1.0,B0_RAW_POSITIVE,2851,40274,28.252542967379867,0.3868817958611014,1139,0.5713784636969484,0.8160812743475345,0.8174873455133131,0.14136912151760442,0.45444952078263895,0.14440714697814427,0.4586013961051123,40274,0.16005363261657646,3.222242349653889
2017-12-29,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2851,40274,28.252542967379867,0.0073658365485794455,22,0.9926341634514205,0.5570816929637037,0.589656892693786,0.06730148482892188,0.26162040025823113,0.08137570054982879,0.29310275756379256,40274,0.245989968714307,4.952335550422134
2018-01-31,120,0.01,1.0,B0_RAW_POSITIVE,2901,41679,28.73422957600827,0.3302309548431575,989,0.6349534643226473,0.7819810920248889,0.7833400469350196,0.1384030327023201,0.4177523453057895,0.14059839754219436,0.4204945739076306,41679,0.1779313323256316,3.5912839964841767
2018-01-31,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2901,41679,28.73422957600827,0.0031023784901758012,10,0.9968976215098242,0.5091029229081387,0.5442156161291645,0.05821876724489551,0.2258691427337508,0.07113448103296505,0.25320699290306514,41679,0.2702560042227501,5.454722618176614
2018-02-28,120,0.01,1.0,B0_RAW_POSITIVE,2854,40287,28.231955150665733,0.38962859145059564,1144,0.5784863349684654,0.817940161610939,0.8187710813863036,0.14329684513614813,0.4594285997964604,0.14575259033969654,0.46250485561913274,40287,0.14729317149452678,2.98374541881837
2018-02-28,120,0.01,1.0,M1_RESIDUAL_POSITIVE,2854,40287,28.231955150665733,0.007358093903293623,22,0.9926419060967063,0.5246442009833823,0.5543725704893874,0.0568173356169484,0.2218457566957083,0.06717716497356768,0.2469105866640529,40287,0.2503040683098766,5.070456488602028
