window,density_fraction,density_percent,network_id,date_t,date_t1,common_node_count,common_edge_jaccard,forward_edge_retention
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2016-09-30,2016-10-31,2244,0.49316175370342663,0.6617540759778331
120,0.01,1.0,B0_RAW_POSITIVE,2016-10-31,2016-11-30,2265,0.33576927077915325,0.5071091908876669
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2016-10-31,2016-11-30,2265,0.4143919909289527,0.5882768638844176
120,0.01,1.0,B0_RAW_POSITIVE,2016-11-30,2016-12-30,2299,0.30252409137602115,0.4796230951180736
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2016-11-30,2016-12-30,2299,0.3890235548295305,0.5665553892789993
120,0.01,1.0,B0_RAW_POSITIVE,2016-12-30,2017-01-26,2351,0.3716796730755028,0.5547064442648247
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2016-12-30,2017-01-26,2351,0.38863573424636844,0.5657065376722369
120,0.01,1.0,B0_RAW_POSITIVE,2017-01-26,2017-02-28,2379,0.4936625988582203,0.6704961764182821
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-01-26,2017-02-28,2379,0.46883624056235357,0.6407856812439953
120,0.01,1.0,B0_RAW_POSITIVE,2017-02-28,2017-03-31,2384,0.3964188193219438,0.5783128282863891
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-02-28,2017-03-31,2384,0.4496880864228838,0.622450770472814
120,0.01,1.0,B0_RAW_POSITIVE,2017-03-31,2017-04-28,2453,0.4063502394123937,0.5859560918384448
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-03-31,2017-04-28,2453,0.37253690353587365,0.5457654395493864
120,0.01,1.0,B0_RAW_POSITIVE,2017-04-28,2017-05-31,2444,0.3998512872943582,0.576868923902112
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-04-28,2017-05-31,2444,0.4277850589777195,0.5982604059052887
120,0.01,1.0,B0_RAW_POSITIVE,2017-05-31,2017-06-30,2479,0.42787848424120967,0.615588755651661
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-05-31,2017-06-30,2479,0.4687642062447661,0.6374284226965122
120,0.01,1.0,B0_RAW_POSITIVE,2017-06-30,2017-07-31,2545,0.42036114167367805,0.5958533378184153
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-06-30,2017-07-31,2545,0.4247771796189157,0.5898628947205161
120,0.01,1.0,B0_RAW_POSITIVE,2017-07-31,2017-08-31,2599,0.48464089835027857,0.6620076991412497
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-07-31,2017-08-31,2599,0.49859731932136975,0.6614289511770092
120,0.01,1.0,B0_RAW_POSITIVE,2017-08-31,2017-09-29,2649,0.46115164255389307,0.6452505911528923
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-08-31,2017-09-29,2649,0.4826004565226754,0.6501406979780106
120,0.01,1.0,B0_RAW_POSITIVE,2017-09-29,2017-10-31,2724,0.4291746641074856,0.6160119014821753
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-09-29,2017-10-31,2724,0.46509782134211675,0.6387443115241028
120,0.01,1.0,B0_RAW_POSITIVE,2017-10-31,2017-11-30,2752,0.4139935772027611,0.5907714187890121
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-10-31,2017-11-30,2752,0.4655976564005705,0.6394557823129252
120,0.01,1.0,B0_RAW_POSITIVE,2017-11-30,2017-12-29,2782,0.5049074726992053,0.6773451282182394
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-11-30,2017-12-29,2782,0.5780196572171229,0.7330225850480286
120,0.01,1.0,B0_RAW_POSITIVE,2017-12-29,2018-01-31,2805,0.39730155948834767,0.5767997964894429
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2017-12-29,2018-01-31,2805,0.4340128853278823,0.6019795964863428
120,0.01,1.0,B0_RAW_POSITIVE,2018-01-31,2018-02-28,2809,0.40597377789354866,0.5733977582104928
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-01-31,2018-02-28,2809,0.47532529942333285,0.6390428148994857
120,0.01,1.0,B0_RAW_POSITIVE,2018-02-28,2018-03-30,2808,0.3789882199402411,0.5565502458706342
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-02-28,2018-03-30,2808,0.4595550316782083,0.6338142653932127
120,0.01,1.0,B0_RAW_POSITIVE,2018-03-30,2018-04-27,2866,0.42394574473509766,0.6046838634600465
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-03-30,2018-04-27,2866,0.5203934207601689,0.6911609141676301
120,0.01,1.0,B0_RAW_POSITIVE,2018-04-27,2018-05-31,2888,0.4244908932051885,0.6015524548788037
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-04-27,2018-05-31,2888,0.5021662071681764,0.675936189695889
120,0.01,1.0,B0_RAW_POSITIVE,2018-05-31,2018-06-29,2909,0.47032643460308327,0.643192705561084
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-05-31,2018-06-29,2909,0.5467800729040098,0.7064198687910028
120,0.01,1.0,B0_RAW_POSITIVE,2018-06-29,2018-07-31,2955,0.46436678762572287,0.6409963175590677
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-06-29,2018-07-31,2955,0.5197185545517721,0.6890634357580504
120,0.01,1.0,B0_RAW_POSITIVE,2018-07-31,2018-08-31,3014,0.39581757104379145,0.5773245933479
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-07-31,2018-08-31,3014,0.4383307378918723,0.6165044247787611
120,0.01,1.0,B0_RAW_POSITIVE,2018-08-31,2018-09-28,3093,0.4608010129482522,0.6379116063603355
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-08-31,2018-09-28,3093,0.5187626454223571,0.688679047319274
120,0.01,1.0,B0_RAW_POSITIVE,2018-09-28,2018-10-31,3137,0.38953730143328436,0.5713182076929333
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-09-28,2018-10-31,3137,0.41341020713218024,0.5918799934779064
120,0.01,1.0,B0_RAW_POSITIVE,2018-10-31,2018-11-30,3198,0.37048089816738095,0.5505822131916224
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-10-31,2018-11-30,3198,0.43859280724595073,0.6136399247884675
120,0.01,1.0,B0_RAW_POSITIVE,2018-11-30,2018-12-28,3271,0.4440417877955212,0.6256967565747634
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-11-30,2018-12-28,3271,0.4616304835442694,0.6354178361588264
120,0.01,1.0,B0_RAW_POSITIVE,2018-12-28,2019-01-31,3342,0.38491462618950895,0.5633490685020359
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2018-12-28,2019-01-31,3342,0.410397993015897,0.5839073037738557
120,0.01,1.0,B0_RAW_POSITIVE,2019-01-31,2019-02-28,3389,0.49787112888405743,0.6708809988839286
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-01-31,2019-02-28,3389,0.51773908920905,0.6855817522321429
120,0.01,1.0,B0_RAW_POSITIVE,2019-02-28,2019-03-29,3420,0.35204239295892326,0.5261816377850386
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-02-28,2019-03-29,3420,0.38335184703741343,0.5549852870731541
120,0.01,1.0,B0_RAW_POSITIVE,2019-03-29,2019-04-30,3468,0.2995761169745884,0.4658133883692287
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-03-29,2019-04-30,3468,0.38734836353582247,0.5601126122374186
120,0.01,1.0,B0_RAW_POSITIVE,2019-04-30,2019-05-31,3504,0.40822737982766666,0.5823874246926812
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-04-30,2019-05-31,3504,0.5168248703637242,0.683508461815444
120,0.01,1.0,B0_RAW_POSITIVE,2019-05-31,2019-06-28,3531,0.5621746095314377,0.7221400553019098
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-05-31,2019-06-28,3531,0.6250733118719616,0.771172677718641
120,0.01,1.0,B0_RAW_POSITIVE,2019-06-28,2019-07-31,3544,0.4707147449009409,0.6426553897710046
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-06-28,2019-07-31,3544,0.5914428037715709,0.7432490698008655
120,0.01,1.0,B0_RAW_POSITIVE,2019-07-31,2019-08-30,3557,0.4332805429864253,0.6061306198667532
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-07-31,2019-08-30,3557,0.45420146739882794,0.624407263500119
120,0.01,1.0,B0_RAW_POSITIVE,2019-08-30,2019-09-30,3568,0.37412406477069365,0.5462974623764246
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-08-30,2019-09-30,3568,0.3656923473996645,0.5358493539237315
120,0.01,1.0,B0_RAW_POSITIVE,2019-09-30,2019-10-31,3578,0.3146422867439289,0.4806687728737214
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-09-30,2019-10-31,3578,0.33136883317020344,0.4978723404255319
120,0.01,1.0,B0_RAW_POSITIVE,2019-10-31,2019-11-29,3591,0.37827024027997097,0.5498891008639275
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-10-31,2019-11-29,3591,0.37038651245854237,0.5411496109463091
120,0.01,1.0,B0_RAW_POSITIVE,2019-11-29,2019-12-31,3597,0.3758074730842305,0.5508385419889845
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-11-29,2019-12-31,3597,0.4240203081386404,0.5969029423594567
120,0.01,1.0,B0_RAW_POSITIVE,2019-12-31,2020-01-23,3632,0.4299916791839116,0.6033144312702793
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2019-12-31,2020-01-23,3632,0.45565179014729407,0.6267243341679946
120,0.01,1.0,B0_RAW_POSITIVE,2020-01-23,2020-02-28,3647,0.30176415970287834,0.464893921370816
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-01-23,2020-02-28,3647,0.3023665339424949,0.46537575474681164
120,0.01,1.0,B0_RAW_POSITIVE,2020-02-28,2020-03-31,3654,0.3539756819858701,0.5243677851143153
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-02-28,2020-03-31,3654,0.4490948509485095,0.620724270710037
120,0.01,1.0,B0_RAW_POSITIVE,2020-03-31,2020-04-30,3664,0.44882277924833625,0.6234054271296944
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-03-31,2020-04-30,3664,0.5634645779100037,0.722093975724179
120,0.01,1.0,B0_RAW_POSITIVE,2020-04-30,2020-05-29,3689,0.5355804823331464,0.6986070874667135
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-04-30,2020-05-29,3689,0.6388802114622132,0.7790149140027542
120,0.01,1.0,B0_RAW_POSITIVE,2020-05-29,2020-06-30,3707,0.542279719810973,0.7047447586967884
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-05-29,2020-06-30,3707,0.6564295263214944,0.7928777166797591
120,0.01,1.0,B0_RAW_POSITIVE,2020-06-30,2020-07-31,3722,0.3674172185430464,0.5396031757467472
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-06-30,2020-07-31,3722,0.4379321767214608,0.609895337773549
120,0.01,1.0,B0_RAW_POSITIVE,2020-07-31,2020-08-31,3748,0.3798650190862225,0.5499672392672991
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-07-31,2020-08-31,3748,0.46592559315482096,0.6355474483761098
120,0.01,1.0,B0_RAW_POSITIVE,2020-08-31,2020-09-30,3758,0.365308956260125,0.5367678313355436
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-08-31,2020-09-30,3758,0.42061572126918484,0.5939643930373646
120,0.01,1.0,B0_RAW_POSITIVE,2020-09-30,2020-10-30,3780,0.5160302917968543,0.6835253019823511
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-09-30,2020-10-30,3780,0.6102746590691547,0.7602940557527462
120,0.01,1.0,B0_RAW_POSITIVE,2020-10-30,2020-11-30,3800,0.49038352812985064,0.6613661255216204
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-10-30,2020-11-30,3800,0.5789301631234268,0.7368077995201575
120,0.01,1.0,B0_RAW_POSITIVE,2020-11-30,2020-12-31,3827,0.38430184833989073,0.55686043968063
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-11-30,2020-12-31,3827,0.4707170498065135,0.6436110579420853
120,0.01,1.0,B0_RAW_POSITIVE,2020-12-31,2021-01-29,3876,0.338178063696291,0.5102524499360886
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2020-12-31,2021-01-29,3876,0.3865827629351586,0.5599904047336647
120,0.01,1.0,B0_RAW_POSITIVE,2021-01-29,2021-02-26,3919,0.5021343735782943,0.6755876798853943
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-01-29,2021-02-26,3919,0.4849114703618168,0.6565561809464249
120,0.01,1.0,B0_RAW_POSITIVE,2021-02-26,2021-03-31,3968,0.37560448116268,0.5514937506350981
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-02-26,2021-03-31,3968,0.4127947929205118,0.5881374018648847
120,0.01,1.0,B0_RAW_POSITIVE,2021-03-31,2021-04-30,4027,0.4135314190450555,0.5877358606987276
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-03-31,2021-04-30,4027,0.5061980403800475,0.6732898098211751
120,0.01,1.0,B0_RAW_POSITIVE,2021-04-30,2021-05-31,4053,0.5347189902637899,0.7000012185165779
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-04-30,2021-05-31,4053,0.5689952463061226,0.7281238571254419
120,0.01,1.0,B0_RAW_POSITIVE,2021-05-31,2021-06-30,4081,0.42730018428776195,0.6018072361543361
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-05-31,2021-06-30,4081,0.5234472630417134,0.6894418146430545
120,0.01,1.0,B0_RAW_POSITIVE,2021-06-30,2021-07-30,4117,0.35074940024227835,0.5228372477280774
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-06-30,2021-07-30,4117,0.42232169002300773,0.5958848319580692
120,0.01,1.0,B0_RAW_POSITIVE,2021-07-30,2021-08-31,4161,0.3691453308791582,0.5401259897127666
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-07-30,2021-08-31,4161,0.41162150719729046,0.5846564823702196
120,0.01,1.0,B0_RAW_POSITIVE,2021-08-31,2021-09-30,4195,0.36869380137884233,0.5438392938392939
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-08-31,2021-09-30,4195,0.4504421156050434,0.6259257995153418
120,0.01,1.0,B0_RAW_POSITIVE,2021-09-30,2021-10-29,4248,0.5137356460625037,0.6843331262756234
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-09-30,2021-10-29,4248,0.5712625837835026,0.7308285356140526
120,0.01,1.0,B0_RAW_POSITIVE,2021-10-29,2021-11-30,4289,0.5016465067357093,0.6748701984304079
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-10-29,2021-11-30,4289,0.5331787119486436,0.7006345854513394
120,0.01,1.0,B0_RAW_POSITIVE,2021-11-30,2021-12-31,4337,0.4334828779021465,0.6104900386116814
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-11-30,2021-12-31,4337,0.4961995249406176,0.6672842266658149
120,0.01,1.0,B0_RAW_POSITIVE,2021-12-31,2022-01-28,4388,0.440525166713698,0.6168515841903316
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-12-31,2022-01-28,4388,0.5009618964875264,0.6721482098251457
120,0.01,1.0,B0_RAW_POSITIVE,2022-01-28,2022-02-28,4433,0.5152386517406815,0.6825487360208592
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-01-28,2022-02-28,4433,0.5749680102367243,0.7322523476808376
120,0.01,1.0,B0_RAW_POSITIVE,2022-02-28,2022-03-31,4456,0.3541414045617434,0.5265129770069795
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-02-28,2022-03-31,4456,0.4315857373230604,0.6064759794541242
120,0.01,1.0,B0_RAW_POSITIVE,2022-03-31,2022-04-29,4494,0.37065224738087194,0.5417650487547051
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-03-31,2022-04-29,4494,0.47359046130357335,0.6436504485988697
120,0.01,1.0,B0_RAW_POSITIVE,2022-04-29,2022-05-31,4491,0.4624161121894271,0.6295021547941733
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-04-29,2022-05-31,4491,0.5693359751443616,0.7233333986326327
120,0.01,1.0,B0_RAW_POSITIVE,2022-05-31,2022-06-30,4517,0.40902872777017785,0.5799739412404361
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-05-31,2022-06-30,4517,0.5600164710726786,0.7200211770934439
120,0.01,1.0,B0_RAW_POSITIVE,2022-06-30,2022-07-29,4555,0.4224369553061197,0.5977651474944756
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-06-30,2022-07-29,4555,0.5479843662758236,0.7102893921702965
120,0.01,1.0,B0_RAW_POSITIVE,2022-07-29,2022-08-31,4583,0.4334440392021027,0.6079852907552779
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-07-29,2022-08-31,4583,0.5313076710696485,0.6974144755038005
120,0.01,1.0,B0_RAW_POSITIVE,2022-08-31,2022-09-30,4614,0.4463302009073234,0.6214422679249539
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-08-31,2022-09-30,4614,0.5541289078138079,0.7155922771793282
120,0.01,1.0,B0_RAW_POSITIVE,2022-09-30,2022-10-31,4652,0.41976399442382833,0.5932788189369693
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-09-30,2022-10-31,4652,0.4730577591070688,0.6437385529017816
120,0.01,1.0,B0_RAW_POSITIVE,2022-10-31,2022-11-30,4665,0.44862137106934924,0.6216278300499853
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-10-31,2022-11-30,4665,0.51233024702045,0.6802099998161123
120,0.01,1.0,B0_RAW_POSITIVE,2022-11-30,2022-12-30,4692,0.45668830442817776,0.6311833039431345
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-11-30,2022-12-30,4692,0.5423187859233031,0.7058465286236297
120,0.01,1.0,B0_RAW_POSITIVE,2022-12-30,2023-01-31,4726,0.5147663374757832,0.6831684942306314
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-12-30,2023-01-31,4726,0.6269323206726546,0.7726788670634033
120,0.01,1.0,B0_RAW_POSITIVE,2023-01-31,2023-02-28,4750,0.4222222222222222,0.5969202978757316
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-01-31,2023-02-28,4750,0.5887734033245844,0.7449742290865938
120,0.01,1.0,B0_RAW_POSITIVE,2023-02-28,2023-03-31,4792,0.4238378241321946,0.5967764406750143
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-02-28,2023-03-31,4792,0.5577080362031323,0.7184691745036572
120,0.01,1.0,B0_RAW_POSITIVE,2023-03-31,2023-04-28,4832,0.3740667422475725,0.5455370987500964
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-03-31,2023-04-28,4832,0.4886073213218559,0.6584166473909207
120,0.01,1.0,B0_RAW_POSITIVE,2023-04-28,2023-05-31,4836,0.4865857351976175,0.6528784287165594
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-04-28,2023-05-31,4836,0.5424150879101436,0.7012912190327719
120,0.01,1.0,B0_RAW_POSITIVE,2023-05-31,2023-06-30,4843,0.43292764559118846,0.6039816622803293
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-05-31,2023-06-30,4843,0.5218863283272915,0.685441977911732
120,0.01,1.0,B0_RAW_POSITIVE,2023-06-30,2023-07-31,4857,0.49100773826027777,0.6606664405629982
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-06-30,2023-07-31,4857,0.570681602253626,0.7283372762500742
120,0.01,1.0,B0_RAW_POSITIVE,2023-07-31,2023-08-31,4876,0.4773170656179358,0.648639095086603
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-07-31,2023-08-31,4876,0.5631104260273523,0.7225252066185258
120,0.01,1.0,B0_RAW_POSITIVE,2023-08-31,2023-09-28,4896,0.5328042058632585,0.6984705754741383
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-08-31,2023-09-28,4896,0.6073541391236996,0.759014026919001
120,0.01,1.0,B0_RAW_POSITIVE,2023-09-28,2023-10-31,4928,0.41779737016806234,0.5908926188868208
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-09-28,2023-10-31,4928,0.4984552325152015,0.667075742101275
120,0.01,1.0,B0_RAW_POSITIVE,2023-10-31,2023-11-30,4946,0.4802889427541213,0.6514598838635806
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-10-31,2023-11-30,4946,0.5528433170978556,0.7148033041629182
120,0.01,1.0,B0_RAW_POSITIVE,2023-11-30,2023-12-29,4976,0.43741117748327535,0.6117840030381138
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-11-30,2023-12-29,4976,0.5371861501288461,0.702386050532882
120,0.01,1.0,B0_RAW_POSITIVE,2023-12-29,2024-01-31,5010,0.32436487244991635,0.4920660183667298
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-12-29,2024-01-31,5010,0.4822819005243922,0.6521583420876708
120,0.01,1.0,B0_RAW_POSITIVE,2024-01-31,2024-02-29,5038,0.27212980283493554,0.4283521103474338
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-01-31,2024-02-29,5038,0.2158249995219611,0.35544848327389245
120,0.01,1.0,B0_RAW_POSITIVE,2024-02-29,2024-03-29,5044,0.45716211122659933,0.6287060671509915
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-02-29,2024-03-29,5044,0.5560177109888635,0.7160371653196987
120,0.01,1.0,B0_RAW_POSITIVE,2024-03-29,2024-04-30,5057,0.40920066221887325,0.5819982477001064
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-03-29,2024-04-30,5057,0.49242715505691287,0.6612819951185932
120,0.01,1.0,B0_RAW_POSITIVE,2024-04-30,2024-05-31,5048,0.504327962040778,0.6691261258453579
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-04-30,2024-05-31,5048,0.6179595704358812,0.7620987846681209
120,0.01,1.0,B0_RAW_POSITIVE,2024-05-31,2024-06-28,5053,0.5023616318435984,0.6698141991003325
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-05-31,2024-06-28,5053,0.6488241318672825,0.7883849254490667
120,0.01,1.0,B0_RAW_POSITIVE,2024-06-28,2024-07-31,5051,0.5136923185974529,0.6782193661093087
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-06-28,2024-07-31,5051,0.595959029568988,0.7462086934814491
120,0.01,1.0,B0_RAW_POSITIVE,2024-07-31,2024-08-30,5055,0.3709724051527514,0.5411772056985753
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-07-31,2024-08-30,5055,0.29904085257548846,0.46029464606539705
120,0.01,1.0,B0_RAW_POSITIVE,2024-08-30,2024-09-30,5058,0.46572873636873363,0.6359055684019749
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-08-30,2024-09-30,5058,0.503672711460035,0.6702586038364391
120,0.01,1.0,B0_RAW_POSITIVE,2024-09-30,2024-10-31,5064,0.287910443263658,0.44725221570340784
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-09-30,2024-10-31,5064,0.35914294349386794,0.5284452627637
120,0.01,1.0,B0_RAW_POSITIVE,2024-10-31,2024-11-29,5062,0.3303981206341304,0.49666349646860725
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-10-31,2024-11-29,5062,0.45997677833555306,0.6300439690657353
120,0.01,1.0,B0_RAW_POSITIVE,2024-11-29,2024-12-31,5065,0.4083176529319151,0.5802953283852055
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-11-29,2024-12-31,5065,0.5316591607265352,0.6949328301769104
120,0.01,1.0,B0_RAW_POSITIVE,2024-12-31,2025-01-27,5071,0.5251294385270666,0.6892596941116096
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-12-31,2025-01-27,5071,0.6069662626351026,0.7551309271054494
120,0.01,1.0,B0_RAW_POSITIVE,2025-01-27,2025-02-28,5075,0.4935507972454056,0.6613812051783552
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-01-27,2025-02-28,5075,0.6359923007044982,0.7771834900131191
120,0.01,1.0,B0_RAW_POSITIVE,2025-02-28,2025-03-31,5081,0.4973921509538932,0.6651270923744576
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-02-28,2025-03-31,5081,0.6049771842789113,0.7541421906725151
120,0.01,1.0,B0_RAW_POSITIVE,2025-03-31,2025-04-30,5081,0.3297584098959913,0.49577571480470894
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-03-31,2025-04-30,5081,0.36858906488226323,0.5384930701645836
120,0.01,1.0,B0_RAW_POSITIVE,2025-04-30,2025-05-30,5074,0.4814604518315869,0.6490686831667092
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-04-30,2025-05-30,5074,0.5296554421647761,0.6912225341655259
120,0.01,1.0,B0_RAW_POSITIVE,2025-05-30,2025-06-30,5081,0.4802171470500562,0.649291964749378
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-05-30,2025-06-30,5081,0.5261485017487475,0.6904577311914656
120,0.01,1.0,B0_RAW_POSITIVE,2025-06-30,2025-07-31,5090,0.44764871382636656,0.6196249333549688
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-06-30,2025-07-31,5090,0.4721174599568329,0.6422825792991539
120,0.01,1.0,B0_RAW_POSITIVE,2025-07-31,2025-08-29,5100,0.41909572931822764,0.5916878880434532
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-07-31,2025-08-29,5100,0.4847405784199594,0.6538378644662706
120,0.01,1.0,B0_RAW_POSITIVE,2025-08-29,2025-09-30,5109,0.21261029718771166,0.35133083928735703
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-08-29,2025-09-30,5109,0.35930310033939244,0.5293084674018067
120,0.01,1.0,B0_RAW_POSITIVE,2025-09-30,2025-10-31,5120,0.46123493119764586,0.6316006380266964
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-09-30,2025-10-31,5120,0.472189933907223,0.6418027782018012
120,0.01,1.0,B0_RAW_POSITIVE,2025-10-31,2025-11-28,5122,0.44519824370275,0.6168230711176502
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-10-31,2025-11-28,5122,0.5085226783098268,0.6747932151705737
120,0.01,1.0,B0_RAW_POSITIVE,2025-11-28,2025-12-31,5124,0.47393255905290915,0.6434752799573399
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-11-28,2025-12-31,5124,0.5102682988563934,0.675719117557438
120,0.01,1.0,B0_RAW_POSITIVE,2025-12-31,2026-01-30,5130,0.43813797093854734,0.6100074478272104
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-12-31,2026-01-30,5130,0.443213508878625,0.6148922908527038
120,0.01,1.0,B0_RAW_POSITIVE,2026-01-30,2026-02-27,5134,0.5547961765035411,0.7134007173133355
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-01-30,2026-02-27,5134,0.5955456030987109,0.746317785362154
120,0.01,1.0,B0_RAW_POSITIVE,2026-02-27,2026-03-31,5135,0.36377496963588907,0.534085562958129
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-02-27,2026-03-31,5135,0.4833796259853588,0.6523629575669277
120,0.01,1.0,B0_RAW_POSITIVE,2026-03-31,2026-04-30,5139,0.4910565254657825,0.6595372439125989
120,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-03-31,2026-04-30,5139,0.537959729981378,0.7000022716774824
