analysis_date,window,density_fraction,giant_component_share_raw,isolated_node_share_raw,degree_gini_raw,strength_gini_raw,top1pct_degree_share_raw,top1pct_strength_share_raw,same_industry_edge_share_raw,industry_enrichment_raw,giant_component_share_residual,isolated_node_share_residual,degree_gini_residual,strength_gini_residual,top1pct_degree_share_residual,top1pct_strength_share_residual,same_industry_edge_share_residual,industry_enrichment_residual,giant_component_share_residual_minus_raw,isolated_node_share_residual_minus_raw,degree_gini_residual_minus_raw,strength_gini_residual_minus_raw,top1pct_degree_share_residual_minus_raw,top1pct_strength_share_residual_minus_raw,same_industry_edge_share_residual_minus_raw,industry_enrichment_residual_minus_raw
2025-09-30,252,0.01,0.6272189349112426,0.35285996055226826,0.8217847981652668,0.8234284642419183,0.1442964773275634,0.1472648058824435,0.24484363568437603,4.463938668146172,0.9309664694280079,0.06646942800788955,0.6497679319434058,0.6633358810480714,0.08035366821811615,0.08545445562133037,0.36400429632166376,6.636451256655229,0.3037475345167653,-0.28639053254437874,-0.17201686622186108,-0.1600925831938469,-0.06394280910944725,-0.06181035026111313,0.11916066063728772,2.172512588509057
2025-10-31,252,0.01,0.7335960591133005,0.25438423645320196,0.7895583522954799,0.7917409541485159,0.14314289043383696,0.14695532882377063,0.2807550394220686,5.115256488301646,0.9570443349753694,0.04118226600985222,0.5944345731799829,0.6086206837020149,0.07095583951528334,0.07468870578140406,0.38968423505651145,7.099907506076982,0.22344827586206895,-0.21320197044334974,-0.19512377911549694,-0.18312027044650092,-0.07218705091855362,-0.07226662304236657,0.10892919563444287,1.9846510177753363
2025-11-28,252,0.01,0.7339630066902794,0.2554112554112554,0.7932196050070173,0.795560395792571,0.14293129226931509,0.1469953887358465,0.2742653951333638,4.989822879549534,0.9588744588744589,0.03994490358126722,0.5826664390812335,0.5973982845772421,0.06727454428545974,0.07111290289954475,0.39686093443753245,7.220253833674083,0.22491145218417952,-0.2154663518299882,-0.21055316592578377,-0.1981621112153289,-0.07565674798385534,-0.07588248583630175,0.12259553930416867,2.2304309541245493
2025-12-31,252,0.01,0.7296289024150795,0.25760848223051247,0.7986173090656656,0.8010776215838291,0.13910960594933194,0.1433244683911536,0.263477026568334,4.786349098372502,0.958374239151777,0.04044767327704693,0.5709369191549234,0.5852221303751444,0.06385580275866325,0.06677356028210046,0.4053136668003826,7.362967196477462,0.2287453367366975,-0.21716080895346554,-0.22768038991074224,-0.21585549120868475,-0.0752538031906687,-0.07655090810905313,0.14183664023204862,2.5766180981049605
2026-01-30,252,0.01,0.7594191522762951,0.23076923076923078,0.7749432822703444,0.7775481021209114,0.1311698316705828,0.13536731608397914,0.29533531065829516,5.3608855008582506,0.951530612244898,0.04532967032967033,0.5652375072692364,0.5784639756809162,0.06299834366935018,0.06485884635284055,0.4177111821578522,7.58223530733606,0.1921114599686029,-0.18543956043956045,-0.20970577500110799,-0.19908412643999518,-0.06817148800123261,-0.0705084697311386,0.12237587149955703,2.22134980647781
2026-02-27,252,0.01,0.7660658307210031,0.22746865203761754,0.7694604709540689,0.7721007865631018,0.13047368865743408,0.1345680641504798,0.2990298868585386,5.427919783810373,0.942398119122257,0.055642633228840124,0.5697585602407305,0.5827925476943465,0.061993532579056924,0.06388448967952456,0.4208355416273014,7.638907221370798,0.17633228840125392,-0.1718260188087774,-0.19970191071333843,-0.18930823886875525,-0.06848015607837715,-0.07068357447095525,0.12180565476876282,2.2109874375604246
2026-03-31,252,0.01,0.7417335159459988,0.24926628839757387,0.7902195097935159,0.7928069508099755,0.13623308287952943,0.14080165397078392,0.2795661864387307,5.068709746990603,0.9366073175503815,0.0614361181764821,0.5632829032237467,0.5766618519824624,0.05913620244632859,0.06067161323253991,0.4263995159424952,7.730889812182156,0.19487380160438272,-0.18783017022109177,-0.2269366065697691,-0.2161450988275131,-0.07709688043320084,-0.08013004073824401,0.1468333295037645,2.662180065191553
2026-04-30,252,0.01,0.8060985144644254,0.18979671618451915,0.7317402703544853,0.7347234402104303,0.11699013170466967,0.12083220690883778,0.33050763244995146,5.988013715347003,0.9298279906176701,0.06724003127443315,0.5623971653515316,0.5753710089604898,0.05727586127821561,0.05869795583622198,0.43140732134257737,7.8160765545759325,0.1237294761532447,-0.122556684910086,-0.1693431050029537,-0.15935243124994058,-0.05971427042645406,-0.062134251072615804,0.1008996888926259,1.828062839228929
2026-05-29,252,0.01,0.8055826664064025,0.18934218231504976,0.7284359607708386,0.7319472886125709,0.11863314728398451,0.12338109569557441,0.33022234422179525,5.975253796459219,0.9227015420651962,0.0720281085301581,0.570856095210772,0.5835827423539797,0.0595510415713545,0.06073973710898321,0.42986549547076586,7.778260552996787,0.11711887565879364,-0.11731407378489166,-0.15757986556006665,-0.1483645462585912,-0.05908210571263001,-0.0626413585865912,0.09964315124897061,1.8030067565375685
2026-06-30,252,0.01,0.7978494623655914,0.19589442815249267,0.7310090693667266,0.7350482097017779,0.12103299022681736,0.1266703059416452,0.3203202667360017,5.7896927446541815,0.8942326490713588,0.10263929618768329,0.6103553691730159,0.6201263009850164,0.07266797179695028,0.07474588164082123,0.4145955370662099,7.49368997902515,0.0963831867057674,-0.09325513196480938,-0.12065370019371069,-0.11492190871676145,-0.04836501842986708,-0.05192442430082396,0.09427527033020816,1.7039972343709682
