analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,status,previous_n,current_n,union_n,pass_drift_n,delist_cash_carry_n,pretrade_weight_sum,target_weight_sum,turnover,buy_weight,sell_weight,total_abs_trade_weight,trade_notional_per_100m_cny,trade_notional_per_1bn_cny
2020-09-30,2020-08-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,691,692,1092,691,0,1.0,1.0,0.5957014810836416,0.5957014810836416,0.5957014810836417,1.1914029621672833,119140296.21672833,1191402962.1672833
2020-09-30,2020-08-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,691,692,1086,691,0,1.0,1.0,0.5880850782509681,0.5880850782509681,0.5880850782509681,1.1761701565019362,117617015.65019362,1176170156.5019362
2020-09-30,2020-08-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,670,681,1103,670,0,1.0,0.9999999999999999,0.6483340168510667,0.6483340168510665,0.6483340168510666,1.2966680337021335,129666803.37021334,1296668033.7021334
2020-09-30,2020-08-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,669,681,1108,669,0,1.0,0.9999999999999998,0.6550102628675127,0.655010262867513,0.6550102628675128,1.3100205257350255,131002052.57350254,1310020525.7350254
2020-09-30,2020-08-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,729,733,1061,729,0,1.0,1.0,0.47275805980424024,0.47275805980424035,0.4727580598042402,0.9455161196084805,94551611.96084805,945516119.6084805
2020-09-30,2020-08-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,728,732,979,728,0,1.0,1.0,0.3626124801828109,0.3626124801828108,0.3626124801828109,0.7252249603656218,72522496.03656217,725224960.3656218
2020-09-30,2020-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,729,733,879,729,0,0.9999999999999999,1.0,0.23250133364533784,0.23250133364533787,0.23250133364533776,0.4650026672906757,46500266.72906757,465002667.2906757
2020-09-30,2020-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,728,732,887,728,0,1.0,1.0,0.2414100630995858,0.24141006309958576,0.2414100630995858,0.4828201261991716,48282012.61991716,482820126.1991716
2020-10-30,2020-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,747,753,1092,747,0,0.9999999999999999,1.0,0.4781266230204945,0.4781266230204946,0.4781266230204946,0.956253246040989,95625324.6040989,956253246.040989
2020-10-30,2020-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,747,753,1030,747,0,1.0,1.0,0.39719302958557146,0.39719302958557134,0.39719302958557157,0.7943860591711429,79438605.91711429,794386059.1711429
2020-10-30,2020-09-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,744,751,1082,744,0,1.0,1.0,0.466381392036473,0.46638139203647305,0.466381392036473,0.932762784072946,93276278.4072946,932762784.072946
2020-10-30,2020-09-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,744,751,1030,744,0,1.0,1.0,0.4012098438863515,0.4012098438863515,0.4012098438863515,0.802419687772703,80241968.7772703,802419687.772703
2020-10-30,2020-09-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,744,750,1402,744,0,0.9999999999999999,1.0,0.8828360251882194,0.8828360251882192,0.8828360251882192,1.7656720503764387,176567205.03764388,1765672050.3764386
2020-10-30,2020-09-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,744,750,1379,744,0,1.0,1.0,0.8540744135565957,0.8540744135565956,0.8540744135565957,1.7081488271131915,170814882.71131915,1708148827.1131916
2020-10-30,2020-09-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,747,753,1106,747,0,1.0,1.0,0.4902800317151949,0.49028003171519485,0.49028003171519496,0.9805600634303898,98056006.34303898,980560063.4303898
2020-10-30,2020-09-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,747,753,1103,747,0,1.0,1.0,0.48955305404764404,0.48955305404764393,0.48955305404764404,0.9791061080952881,97910610.80952881,979106108.095288
2020-10-30,2020-09-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,744,750,1384,744,0,0.9999999999999999,1.0,0.8598566717842082,0.8598566717842082,0.8598566717842082,1.7197133435684164,171971334.35684165,1719713343.5684164
2020-10-30,2020-09-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,744,750,1359,744,0,1.0,1.0000000000000002,0.8284701695503681,0.828470169550368,0.828470169550368,1.6569403391007362,165694033.91007364,1656940339.1007361
2020-10-30,2020-09-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,744,750,1247,744,0,1.0,1.0,0.6828399318145242,0.6828399318145242,0.6828399318145242,1.3656798636290484,136567986.36290485,1365679863.6290483
2020-10-30,2020-09-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,744,750,1233,744,0,1.0,1.0,0.6602507172106076,0.6602507172106075,0.6602507172106075,1.3205014344212151,132050143.44212152,1320501434.421215
2020-10-30,2020-09-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,743,747,1278,743,0,1.0,1.0,0.7270347390791256,0.7270347390791256,0.7270347390791259,1.4540694781582513,145406947.81582513,1454069478.1582513
2020-10-30,2020-09-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,743,747,1328,743,0,1.0000000000000002,1.0,0.7902989936797002,0.7902989936797002,0.7902989936797005,1.5805979873594005,158059798.73594004,1580597987.3594005
2020-10-30,2020-09-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,747,753,1176,747,0,1.0,1.0,0.5866661236727186,0.5866661236727184,0.5866661236727186,1.1733322473454373,117333224.73454373,1173332247.3454373
2020-10-30,2020-09-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,747,753,1139,747,0,1.0,1.0,0.5324549769304732,0.5324549769304731,0.5324549769304732,1.0649099538609463,106490995.38609463,1064909953.8609463
2020-10-30,2020-09-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,747,753,1060,747,0,1.0000000000000002,1.0,0.43734706157626274,0.43734706157626274,0.4373470615762628,0.8746941231525255,87469412.31525254,874694123.1525254
2020-10-30,2020-09-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,747,753,1016,747,0,1.0000000000000002,1.0,0.37965951422220906,0.37965951422220895,0.3796595142222091,0.7593190284444181,75931902.84444182,759319028.4444181
2020-10-30,2020-09-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,754,758,1006,754,0,1.0,0.9999999999999999,0.35622718202193626,0.35622718202193626,0.35622718202193626,0.7124543640438725,71245436.40438725,712454364.0438725
2020-10-30,2020-09-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,753,758,918,753,0,1.0,0.9999999999999999,0.24706344316900308,0.24706344316900306,0.24706344316900317,0.49412688633800617,49412688.63380062,494126886.33800614
2020-10-30,2020-09-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,736,741,968,736,0,1.0,1.0000000000000002,0.3330510935366571,0.33305109353665696,0.3330510935366571,0.6661021870733141,66610218.70733141,666102187.0733142
2020-10-30,2020-09-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,736,741,933,736,0,1.0,1.0,0.29451029512877,0.29451029512876997,0.29451029512877,0.58902059025754,58902059.025754005,589020590.2575401
2020-10-30,2020-09-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,752,756,1351,752,0,1.0,0.9999999999999999,0.8003171911128462,0.800317191112846,0.8003171911128464,1.6006343822256923,160063438.22256923,1600634382.2256923
2020-10-30,2020-09-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,752,756,1382,752,0,1.0,0.9999999999999998,0.8401335210110935,0.8401335210110935,0.8401335210110936,1.680267042022187,168026704.2022187,1680267042.022187
2020-10-30,2020-09-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,754,758,992,754,0,1.0000000000000002,0.9999999999999998,0.33646939927879466,0.3364693992787946,0.3364693992787948,0.6729387985575893,67293879.85575894,672938798.5575893
2020-10-30,2020-09-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,753,758,995,753,0,1.0,0.9999999999999998,0.34332081017034316,0.3433208101703432,0.3433208101703432,0.6866416203406863,68664162.03406863,686641620.3406863
2020-10-30,2020-09-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,752,756,1322,752,0,1.0,1.0,0.763508884817593,0.763508884817593,0.7635088848175932,1.527017769635186,152701776.96351862,1527017769.6351862
2020-10-30,2020-09-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,752,756,1350,752,0,1.0,0.9999999999999999,0.8004377815500979,0.8004377815500978,0.8004377815500979,1.6008755631001959,160087556.31001958,1600875563.100196
2020-10-30,2020-09-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,750,749,1206,750,0,1.0,1.0,0.6253386884734615,0.6253386884734615,0.6253386884734615,1.250677376946923,125067737.6946923,1250677376.946923
2020-10-30,2020-09-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,750,749,1217,750,0,1.0,1.0,0.6333168552999666,0.6333168552999666,0.6333168552999666,1.2666337105999332,126663371.05999333,1266633710.5999331
2020-10-30,2020-09-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,746,739,1259,746,0,1.0,1.0,0.7097331160825655,0.7097331160825654,0.7097331160825654,1.419466232165131,141946623.2165131,1419466232.165131
2020-10-30,2020-09-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,746,739,1238,746,0,1.0,1.0,0.6786160413582871,0.6786160413582871,0.6786160413582869,1.3572320827165743,135723208.27165744,1357232082.7165742
2020-10-30,2020-09-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,754,758,1084,754,0,1.0,1.0,0.4581171577933376,0.45811715779333756,0.4581171577933376,0.9162343155866752,91623431.55866753,916234315.5866753
2020-10-30,2020-09-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,753,758,992,753,0,1.0,1.0,0.33570228191816276,0.33570228191816276,0.33570228191816287,0.6714045638363255,67140456.38363256,671404563.8363255
2020-10-30,2020-09-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,754,758,950,754,0,1.0,0.9999999999999998,0.2856265508383259,0.2856265508383259,0.285626550838326,0.5712531016766518,57125310.167665176,571253101.6766517
2020-10-30,2020-09-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,753,758,916,753,0,1.0,0.9999999999999999,0.24454652138620714,0.24454652138620708,0.2445465213862072,0.4890930427724143,48909304.27724143,489093042.77241427
2020-10-30,2020-09-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,733,738,886,733,0,1.0,1.0,0.2345333341890003,0.2345333341890003,0.2345333341890003,0.4690666683780006,46906666.83780006,469066668.3780006
2020-10-30,2020-09-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,732,738,835,732,0,0.9999999999999999,1.0000000000000002,0.1704714600100734,0.17047146001007346,0.17047146001007335,0.3409429200201468,34094292.00201468,340942920.0201468
2020-10-30,2020-09-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,671,678,807,671,0,1.0,1.0,0.2248727028371894,0.22487270283718946,0.2248727028371894,0.4497454056743788,44974540.56743788,449745405.6743788
2020-10-30,2020-09-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,671,678,795,671,0,1.0,1.0,0.21014325441447168,0.21014325441447168,0.21014325441447168,0.42028650882894336,42028650.88289434,420286508.8289434
2020-10-30,2020-09-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,729,733,1290,729,0,1.0,1.0,0.7720967238367207,0.7720967238367207,0.7720967238367207,1.5441934476734414,154419344.76734415,1544193447.6734414
2020-10-30,2020-09-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,728,732,1313,728,0,1.0,1.0,0.807329871975869,0.8073298719758691,0.8073298719758691,1.614659743951738,161465974.39517382,1614659743.951738
2020-10-30,2020-09-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,733,738,858,733,0,1.0,1.0000000000000002,0.19672699520439407,0.19672699520439407,0.19672699520439402,0.39345399040878815,39345399.04087882,393453990.40878814
2020-10-30,2020-09-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,732,738,869,732,0,1.0,1.0000000000000002,0.21111790038244777,0.2111179003824477,0.2111179003824478,0.42223580076489553,42223580.07648955,422235800.76489556
2020-10-30,2020-09-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,729,733,1276,729,0,1.0,1.0,0.754544002343951,0.754544002343951,0.7545440023439509,1.509088004687902,150908800.4687902,1509088004.687902
2020-10-30,2020-09-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,728,732,1293,728,0,1.0,1.0,0.7810985647077536,0.7810985647077537,0.7810985647077536,1.5621971294155073,156219712.94155073,1562197129.4155073
2020-10-30,2020-09-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,692,686,1108,692,0,1.0000000000000002,0.9999999999999999,0.6243726024888346,0.6243726024888344,0.6243726024888347,1.2487452049776693,124874520.49776693,1248745204.9776692
2020-10-30,2020-09-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,692,686,1076,692,0,1.0,1.0,0.5733479260324587,0.5733479260324588,0.5733479260324588,1.1466958520649173,114669585.20649172,1146695852.0649173
2020-10-30,2020-09-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,681,671,1142,681,0,1.0,1.0,0.700995378436069,0.700995378436069,0.700995378436069,1.401990756872138,140199075.68721378,1401990756.872138
2020-10-30,2020-09-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,681,671,1123,681,0,1.0,1.0,0.6718888586742262,0.6718888586742262,0.6718888586742262,1.3437777173484524,134377771.73484525,1343777717.3484523
2020-10-30,2020-09-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,733,738,969,733,0,1.0,1.0,0.344952426778373,0.344952426778373,0.34495242677837307,0.689904853556746,68990485.35567461,689904853.556746
2020-10-30,2020-09-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,732,738,918,732,0,0.9999999999999999,1.0000000000000002,0.27510746277742504,0.27510746277742504,0.27510746277742504,0.5502149255548501,55021492.55548501,550214925.5548501
2020-10-30,2020-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,733,738,866,733,0,1.0,1.0,0.2086476693973586,0.20864766939735863,0.20864766939735854,0.4172953387947172,41729533.87947172,417295338.7947172
2020-10-30,2020-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,732,738,825,732,0,1.0,1.0,0.15367425285594039,0.1536742528559403,0.15367425285594044,0.30734850571188077,30734850.571188077,307348505.71188074
2020-11-30,2020-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,753,759,1113,753,0,1.0,1.0000000000000002,0.4992127757277014,0.4992127757277014,0.4992127757277014,0.9984255514554028,99842555.14554028,998425551.4554029
2020-11-30,2020-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,753,759,1020,753,0,1.0,1.0,0.37839412621729623,0.3783941262172963,0.3783941262172962,0.7567882524345925,75678825.24345924,756788252.4345925
2020-11-30,2020-10-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,751,758,1100,751,0,1.0,0.9999999999999998,0.4838344758332476,0.4838344758332477,0.4838344758332476,0.9676689516664952,96766895.16664952,967668951.6664952
2020-11-30,2020-10-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,751,758,1106,751,0,1.0,0.9999999999999999,0.48720466424952136,0.48720466424952125,0.48720466424952136,0.9744093284990427,97440932.84990427,974409328.4990427
2020-11-30,2020-10-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,750,756,1425,750,0,1.0,0.9999999999999998,0.8959847714510977,0.8959847714510976,0.8959847714510978,1.7919695429021953,179196954.29021955,1791969542.9021955
2020-11-30,2020-10-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,750,756,1393,750,0,0.9999999999999999,0.9999999999999999,0.8572166730005235,0.8572166730005235,0.8572166730005235,1.714433346001047,171443334.6001047,1714433346.0010471
2020-11-30,2020-10-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,753,759,1106,753,0,0.9999999999999998,1.0000000000000002,0.47917044181866314,0.47917044181866325,0.479170441818663,0.9583408836373263,95834088.36373262,958340883.6373262
2020-11-30,2020-10-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,753,759,1149,753,0,0.9999999999999998,1.0,0.5410708447051817,0.5410708447051819,0.5410708447051816,1.0821416894103635,108214168.94103634,1082141689.4103634
2020-11-30,2020-10-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,750,756,1422,750,0,0.9999999999999999,1.0,0.892908999344644,0.8929089993446437,0.892908999344644,1.785817998689288,178581799.8689288,1785817998.689288
2020-11-30,2020-10-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,750,756,1393,750,0,1.0,1.0,0.8562433673850187,0.8562433673850186,0.8562433673850186,1.7124867347700374,171248673.47700375,1712486734.7700374
2020-11-30,2020-10-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,750,756,1234,750,0,1.0000000000000002,0.9999999999999999,0.6577542301870559,0.6577542301870558,0.657754230187056,1.3155084603741118,131550846.03741118,1315508460.374112
2020-11-30,2020-10-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,750,756,1198,750,0,1.0,1.0,0.609310787706439,0.609310787706439,0.609310787706439,1.218621575412878,121862157.5412878,1218621575.412878
2020-11-30,2020-10-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,747,754,1275,747,0,1.0,1.0,0.7132480147390783,0.7132480147390782,0.7132480147390783,1.4264960294781566,142649602.94781566,1426496029.4781566
2020-11-30,2020-10-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,747,754,1313,747,0,0.9999999999999999,1.0,0.7564400671013467,0.7564400671013467,0.7564400671013467,1.5128801342026934,151288013.42026934,1512880134.2026935
2020-11-30,2020-10-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,753,759,1185,753,0,1.0,1.0000000000000002,0.5852479145669703,0.5852479145669705,0.5852479145669703,1.1704958291339407,117049582.91339406,1170495829.1339407
2020-11-30,2020-10-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,753,759,1132,753,0,1.0,1.0000000000000002,0.517208673408594,0.517208673408594,0.517208673408594,1.034417346817188,103441734.6817188,1034417346.817188
2020-11-30,2020-10-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,753,759,1070,753,0,1.0,1.0000000000000002,0.4428071406187497,0.44280714061874976,0.4428071406187497,0.8856142812374994,88561428.12374994,885614281.2374994
2020-11-30,2020-10-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,753,759,1007,753,0,1.0,1.0000000000000002,0.36221103282573053,0.36221103282573053,0.3622110328257305,0.7244220656514611,72442206.5651461,724422065.651461
2020-11-30,2020-10-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,758,763,1006,758,0,1.0,0.9999999999999998,0.3537819702027693,0.3537819702027693,0.35378197020276936,0.7075639404055386,70756394.04055387,707563940.4055386
2020-11-30,2020-10-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,758,763,908,758,0,0.9999999999999998,0.9999999999999998,0.22772192269745672,0.2277219226974568,0.22772192269745664,0.45544384539491345,45544384.53949135,455443845.39491343
2020-11-30,2020-10-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,741,747,982,741,0,0.9999999999999998,0.9999999999999998,0.34634958087357803,0.34634958087357814,0.346349580873578,0.6926991617471561,69269916.17471561,692699161.747156
2020-11-30,2020-10-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,741,747,984,741,0,1.0,0.9999999999999998,0.34902998254371254,0.3490299825437126,0.34902998254371265,0.6980599650874251,69805996.50874251,698059965.0874251
2020-11-30,2020-10-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,756,760,1363,756,0,0.9999999999999999,1.0,0.8060828177894643,0.8060828177894644,0.8060828177894643,1.6121656355789287,161216563.55789286,1612165635.5789287
2020-11-30,2020-10-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,756,760,1359,756,0,1.0,1.0,0.7998060606957262,0.7998060606957262,0.7998060606957262,1.5996121213914525,159961212.13914526,1599612121.3914526
2020-11-30,2020-10-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,758,763,991,758,0,1.0000000000000002,0.9999999999999998,0.3264866546674603,0.3264866546674603,0.32648665466746046,0.6529733093349206,65297330.93349206,652973309.3349206
2020-11-30,2020-10-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,758,763,988,758,0,0.9999999999999998,0.9999999999999999,0.3267229006676846,0.3267229006676847,0.32672290066768456,0.6534458013353692,65344580.13353692,653445801.3353692
2020-11-30,2020-10-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,756,760,1340,756,0,1.0,1.0,0.7763674401938584,0.7763674401938583,0.7763674401938583,1.5527348803877168,155273488.0387717,1552734880.3877168
2020-11-30,2020-10-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,756,760,1353,756,0,0.9999999999999999,1.0,0.7928615480588848,0.7928615480588845,0.7928615480588845,1.5857230961177695,158572309.61177695,1585723096.1177695
2020-11-30,2020-10-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,749,754,1196,749,0,0.9999999999999999,1.0,0.6088979219187115,0.6088979219187116,0.6088979219187115,1.217795843837423,121779584.3837423,1217795843.837423
2020-11-30,2020-10-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,749,754,1182,749,0,1.0,1.0,0.5902057001191383,0.5902057001191382,0.5902057001191382,1.1804114002382766,118041140.02382766,1180411400.2382767
2020-11-30,2020-10-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,739,743,1224,739,0,0.9999999999999999,1.0,0.6643533427375674,0.6643533427375674,0.6643533427375674,1.3287066854751348,132870668.54751348,1328706685.4751348
2020-11-30,2020-10-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,739,743,1258,739,0,1.0,1.0,0.7085543305596547,0.7085543305596546,0.7085543305596547,1.4171086611193093,141710866.11193094,1417108661.1193094
2020-11-30,2020-10-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,758,763,1113,758,0,0.9999999999999999,1.0,0.4833986359954212,0.4833986359954213,0.4833986359954212,0.9667972719908424,96679727.19908424,966797271.9908425
2020-11-30,2020-10-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,758,763,1000,758,0,1.0,0.9999999999999999,0.3426723330341647,0.3426723330341648,0.3426723330341647,0.6853446660683294,68534466.60683295,685344666.0683295
2020-11-30,2020-10-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,758,763,966,758,0,0.9999999999999999,0.9999999999999999,0.3036120914616639,0.303612091461664,0.30361209146166385,0.6072241829233278,60722418.29233278,607224182.9233278
2020-11-30,2020-10-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,758,763,905,758,0,1.0,0.9999999999999999,0.2234944269436997,0.2234944269436997,0.2234944269436997,0.4469888538873994,44698885.388739936,446988853.8873994
2020-11-30,2020-10-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,738,743,898,738,0,1.0,1.0000000000000002,0.24635666055178945,0.2463566605517895,0.24635666055178937,0.4927133211035789,49271332.11035789,492713321.1035789
2020-11-30,2020-10-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,738,743,837,738,0,1.0,1.0,0.16662847782080942,0.16662847782080942,0.16662847782080942,0.33325695564161883,33325695.56416188,333256955.64161885
2020-11-30,2020-10-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,678,679,828,678,0,0.9999999999999999,1.0,0.25174647295658137,0.25174647295658137,0.25174647295658137,0.5034929459131627,50349294.591316275,503492945.9131627
2020-11-30,2020-10-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,678,679,816,678,0,1.0,1.0,0.23205000597189052,0.23205000597189046,0.23205000597189057,0.46410001194378103,46410001.1943781,464100011.943781
2020-11-30,2020-10-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,733,738,1317,733,0,1.0,1.0,0.7980523322290509,0.7980523322290509,0.7980523322290509,1.5961046644581018,159610466.4458102,1596104664.4581017
