analysis_date,window,factor_name,method,portfolio_leg,canonical_status,canonical_turnover,delist_cash_carry_n,pre_audit_status,pre_audit_turnover,status_transition,turnover_difference
2021-11-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.21735873524069238,0,PASS,0.2173587352406923,PASS -> PASS,8.326672684688674e-17
2021-11-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2611935408538603,0,PASS,0.2611935408538603,PASS -> PASS,0.0
2021-11-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.2701933300918966,0,PASS,0.2701933300918966,PASS -> PASS,0.0
2021-11-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7871627218643559,0,PASS,0.7871627218643559,PASS -> PASS,0.0
2021-11-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7993764466294274,0,PASS,0.7993764466294274,PASS -> PASS,0.0
2021-11-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.25575304707075874,0,PASS,0.2557530470707587,PASS -> PASS,5.551115123125783e-17
2021-11-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.28272952751418634,0,PASS,0.2827295275141863,PASS -> PASS,5.551115123125783e-17
2021-11-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7697532606038269,0,PASS,0.7697532606038269,PASS -> PASS,0.0
2021-11-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7717543166225251,0,PASS,0.7717543166225251,PASS -> PASS,0.0
2021-11-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.592767745041032,0,PASS,0.592767745041032,PASS -> PASS,0.0
2021-11-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5968762767499962,0,PASS,0.5968762767499962,PASS -> PASS,0.0
2021-11-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6710095291787668,0,PASS,0.6710095291787668,PASS -> PASS,0.0
2021-11-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6582172412742866,0,PASS,0.6582172412742866,PASS -> PASS,0.0
2021-11-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.32818808900383384,0,PASS,0.3281880890038338,PASS -> PASS,5.551115123125783e-17
2021-11-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.2790670237606881,0,PASS,0.2790670237606881,PASS -> PASS,0.0
2021-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.23736457939498062,0,PASS,0.2373645793949806,PASS -> PASS,2.7755575615628914e-17
2021-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.20777669945527882,0,PASS,0.2077766994552788,PASS -> PASS,2.7755575615628914e-17
2021-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5188166221369486,0,PASS,0.5188166221369486,PASS -> PASS,0.0
2021-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.48700694267992106,0,PASS,0.487006942679921,PASS -> PASS,5.551115123125783e-17
2021-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5166299871867549,0,PASS,0.5166299871867549,PASS -> PASS,0.0
2021-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.48045903119610744,0,PASS,0.4804590311961074,PASS -> PASS,5.551115123125783e-17
2021-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.842130609542017,0,PASS,0.842130609542017,PASS -> PASS,0.0
2021-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.808003802869218,0,PASS,0.808003802869218,PASS -> PASS,0.0
2021-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5878033309285285,0,PASS,0.5878033309285285,PASS -> PASS,0.0
2021-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6171966300570968,0,PASS,0.6171966300570968,PASS -> PASS,0.0
2021-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8313059189477487,0,PASS,0.8313059189477487,PASS -> PASS,0.0
2021-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7997324953864409,0,PASS,0.7997324953864409,PASS -> PASS,0.0
2021-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6227320340460742,0,PASS,0.6227320340460742,PASS -> PASS,0.0
2021-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6580661625847808,0,PASS,0.6580661625847808,PASS -> PASS,0.0
2021-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6729726084975598,0,PASS,0.6729726084975598,PASS -> PASS,0.0
2021-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7564030647391814,0,PASS,0.7564030647391814,PASS -> PASS,0.0
2021-12-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6108370122117943,0,PASS,0.6108370122117943,PASS -> PASS,0.0
2021-12-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5956120123034847,0,PASS,0.5956120123034847,PASS -> PASS,0.0
2021-12-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.4819706382952952,0,PASS,0.4819706382952952,PASS -> PASS,0.0
2021-12-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.48991288509354597,0,PASS,0.4899128850935459,PASS -> PASS,5.551115123125783e-17
2021-12-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.36803186080511363,0,PASS,0.3680318608051136,PASS -> PASS,5.551115123125783e-17
2021-12-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.30788508742276843,0,PASS,0.3078850874227684,PASS -> PASS,5.551115123125783e-17
2021-12-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.36732309906029403,0,PASS,0.367323099060294,PASS -> PASS,5.551115123125783e-17
2021-12-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3293743930670373,0,PASS,0.3293743930670373,PASS -> PASS,0.0
2021-12-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7681713613546088,0,PASS,0.7681713613546088,PASS -> PASS,0.0
2021-12-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8137733243432428,0,PASS,0.8137733243432428,PASS -> PASS,0.0
2021-12-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3602521812352542,0,PASS,0.3602521812352542,PASS -> PASS,0.0
2021-12-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4251182974089104,0,PASS,0.4251182974089104,PASS -> PASS,0.0
2021-12-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7789776225117675,0,PASS,0.7789776225117675,PASS -> PASS,0.0
2021-12-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7810546995293669,0,PASS,0.7810546995293669,PASS -> PASS,0.0
2021-12-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6199532929701157,0,PASS,0.6199532929701157,PASS -> PASS,0.0
2021-12-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.588626901277655,0,PASS,0.588626901277655,PASS -> PASS,0.0
2021-12-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6652387756295499,0,PASS,0.6652387756295499,PASS -> PASS,0.0
2021-12-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6761913202409656,0,PASS,0.6761913202409656,PASS -> PASS,0.0
2021-12-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.4704450386662454,0,PASS,0.4704450386662454,PASS -> PASS,0.0
2021-12-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.42449961330752417,0,PASS,0.4244996133075241,PASS -> PASS,5.551115123125783e-17
2021-12-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.31603194769625165,0,PASS,0.3160319476962516,PASS -> PASS,5.551115123125783e-17
2021-12-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.29764366110059826,0,PASS,0.2976436611005982,PASS -> PASS,5.551115123125783e-17
2021-12-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2501880895107357,0,PASS,0.2501880895107357,PASS -> PASS,0.0
2021-12-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.22894600641831717,0,PASS,0.2289460064183171,PASS -> PASS,5.551115123125783e-17
2021-12-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2807401295499977,0,PASS,0.2807401295499977,PASS -> PASS,0.0
2021-12-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.25906882484562355,0,PASS,0.2590688248456235,PASS -> PASS,5.551115123125783e-17
2021-12-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7941437406105706,0,PASS,0.7941437406105706,PASS -> PASS,0.0
2021-12-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7829965123312554,0,PASS,0.7829965123312554,PASS -> PASS,0.0
2021-12-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2643840523808207,0,PASS,0.2643840523808207,PASS -> PASS,0.0
2021-12-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3014893337785288,0,PASS,0.3014893337785288,PASS -> PASS,0.0
2021-12-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7621144739370401,0,PASS,0.7621144739370401,PASS -> PASS,0.0
2021-12-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.749321506820573,0,PASS,0.749321506820573,PASS -> PASS,0.0
2021-12-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5764893774735504,0,PASS,0.5764893774735504,PASS -> PASS,0.0
2021-12-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5914721326646553,0,PASS,0.5914721326646553,PASS -> PASS,0.0
2021-12-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6416829068025831,0,PASS,0.6416829068025831,PASS -> PASS,0.0
2021-12-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.686483519410103,0,PASS,0.686483519410103,PASS -> PASS,0.0
2021-12-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.39831395198081404,0,PASS,0.398313951980814,PASS -> PASS,5.551115123125783e-17
2021-12-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3627325094205366,0,PASS,0.3627325094205366,PASS -> PASS,0.0
2021-12-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2275227825477708,0,PASS,0.2275227825477708,PASS -> PASS,0.0
2021-12-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.2253046161409613,0,PASS,0.2253046161409613,PASS -> PASS,0.0
2022-01-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.4872288527889257,0,PASS,0.4872288527889257,PASS -> PASS,0.0
2022-01-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4006306153554964,0,PASS,0.4006306153554964,PASS -> PASS,0.0
2022-01-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.47735147163478164,0,PASS,0.4773514716347816,PASS -> PASS,5.551115123125783e-17
2022-01-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.40605235824388614,0,PASS,0.4060523582438861,PASS -> PASS,5.551115123125783e-17
2022-01-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8827831149127039,0,PASS,0.8827831149127039,PASS -> PASS,0.0
2022-01-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.9030691224127728,0,PASS,0.9030691224127728,PASS -> PASS,0.0
2022-01-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5301065383458549,0,PASS,0.5301065383458549,PASS -> PASS,0.0
2022-01-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5406518015837719,0,PASS,0.5406518015837719,PASS -> PASS,0.0
2022-01-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8475827039665609,0,PASS,0.8475827039665609,PASS -> PASS,0.0
2022-01-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8756035125756421,0,PASS,0.8756035125756421,PASS -> PASS,0.0
2022-01-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6420236542308166,0,PASS,0.6420236542308166,PASS -> PASS,0.0
2022-01-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6917389204577826,0,PASS,0.6917389204577826,PASS -> PASS,0.0
2022-01-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6402859383204068,0,PASS,0.6402859383204068,PASS -> PASS,0.0
2022-01-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.715977860140506,0,PASS,0.715977860140506,PASS -> PASS,0.0
2022-01-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5998001904193536,0,PASS,0.5998001904193536,PASS -> PASS,0.0
2022-01-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5640265161990982,0,PASS,0.5640265161990982,PASS -> PASS,0.0
2022-01-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.45519229603853517,0,PASS,0.4551922960385351,PASS -> PASS,5.551115123125783e-17
2022-01-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.40727430070431003,0,PASS,0.40727430070431,PASS -> PASS,5.551115123125783e-17
2022-01-28,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3642088659959182,0,PASS,0.3642088659959182,PASS -> PASS,0.0
2022-01-28,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.2888663501907449,0,PASS,0.2888663501907449,PASS -> PASS,0.0
2022-01-28,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.37933234101613633,0,PASS,0.3793323410161363,PASS -> PASS,5.551115123125783e-17
2022-01-28,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3367627218189122,0,PASS,0.3367627218189122,PASS -> PASS,0.0
2022-01-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7741938591818156,0,PASS,0.7741938591818156,PASS -> PASS,0.0
2022-01-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7938941996306542,0,PASS,0.7938941996306542,PASS -> PASS,0.0
2022-01-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.37857442462950575,0,PASS,0.3785744246295057,PASS -> PASS,5.551115123125783e-17
2022-01-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4299710116547398,0,PASS,0.4299710116547398,PASS -> PASS,0.0
2022-01-28,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7559866842152566,0,PASS,0.7559866842152566,PASS -> PASS,0.0
2022-01-28,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.769911133991528,0,PASS,0.769911133991528,PASS -> PASS,0.0
2022-01-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5839917558863896,0,PASS,0.5839917558863896,PASS -> PASS,0.0
2022-01-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6021030447215612,0,PASS,0.6021030447215612,PASS -> PASS,0.0
2022-01-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.680115506259492,0,PASS,0.680115506259492,PASS -> PASS,0.0
2022-01-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6875056392849765,0,PASS,0.6875056392849765,PASS -> PASS,0.0
2022-01-28,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.453859237345113,0,PASS,0.453859237345113,PASS -> PASS,0.0
2022-01-28,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.39721373077064104,0,PASS,0.397213730770641,PASS -> PASS,5.551115123125783e-17
2022-01-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.30742759870118624,0,PASS,0.3074275987011862,PASS -> PASS,5.551115123125783e-17
2022-01-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.31581058255720484,0,PASS,0.3158105825572048,PASS -> PASS,5.551115123125783e-17
2022-01-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.27311614111088844,0,PASS,0.2731161411108884,PASS -> PASS,5.551115123125783e-17
2022-01-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.22893817315360884,0,PASS,0.2289381731536088,PASS -> PASS,5.551115123125783e-17
2022-01-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.28189421538960996,0,PASS,0.2818942153896099,PASS -> PASS,5.551115123125783e-17
2022-01-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.2650201454174764,0,PASS,0.2650201454174764,PASS -> PASS,0.0
2022-01-28,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7836931186246219,0,PASS,0.7836931186246219,PASS -> PASS,0.0
2022-01-28,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7768929842622261,0,PASS,0.7768929842622261,PASS -> PASS,0.0
2022-01-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2741629698400925,0,PASS,0.2741629698400925,PASS -> PASS,0.0
2022-01-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.337616425859265,0,PASS,0.337616425859265,PASS -> PASS,0.0
2022-01-28,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7576096360638843,0,PASS,0.7576096360638843,PASS -> PASS,0.0
2022-01-28,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7290159762095201,0,PASS,0.7290159762095201,PASS -> PASS,0.0
2022-01-28,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5944706925883833,0,PASS,0.5944706925883833,PASS -> PASS,0.0
2022-01-28,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5818595489529592,0,PASS,0.5818595489529592,PASS -> PASS,0.0
2022-01-28,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6644823698605429,0,PASS,0.6644823698605429,PASS -> PASS,0.0
2022-01-28,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6488686214734342,0,PASS,0.6488686214734342,PASS -> PASS,0.0
2022-01-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3804679014902513,0,PASS,0.3804679014902513,PASS -> PASS,0.0
2022-01-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3314914388954232,0,PASS,0.3314914388954232,PASS -> PASS,0.0
2022-01-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.23208918396089373,0,PASS,0.2320891839608937,PASS -> PASS,2.7755575615628914e-17
2022-01-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.2065830444604237,0,PASS,0.2065830444604237,PASS -> PASS,0.0
2022-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.39971948567948595,0,PASS,0.3997194856794859,PASS -> PASS,5.551115123125783e-17
2022-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.36739952771505713,0,PASS,0.3673995277150571,PASS -> PASS,5.551115123125783e-17
2022-02-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.38923634285138964,0,PASS,0.3892363428513896,PASS -> PASS,5.551115123125783e-17
2022-02-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.35318151982707996,0,PASS,0.3531815198270799,PASS -> PASS,5.551115123125783e-17
2022-02-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8214928752999565,0,PASS,0.8214928752999565,PASS -> PASS,0.0
2022-02-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8202683571964897,0,PASS,0.8202683571964897,PASS -> PASS,0.0
2022-02-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.38884864019149734,0,PASS,0.3888486401914973,PASS -> PASS,5.551115123125783e-17
2022-02-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.42604127531405567,0,PASS,0.4260412753140556,PASS -> PASS,5.551115123125783e-17
2022-02-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7885387152755575,0,PASS,0.7885387152755575,PASS -> PASS,0.0
2022-02-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8011404438384012,0,PASS,0.8011404438384012,PASS -> PASS,0.0
2022-02-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.63742912472541,0,PASS,0.63742912472541,PASS -> PASS,0.0
2022-02-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5846272711636578,0,PASS,0.5846272711636578,PASS -> PASS,0.0
2022-02-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6997810584768343,0,PASS,0.6997810584768343,PASS -> PASS,0.0
2022-02-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6568924056292087,0,PASS,0.6568924056292087,PASS -> PASS,0.0
2022-02-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5535646178854279,0,PASS,0.5535646178854279,PASS -> PASS,0.0
2022-02-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4733189834500571,0,PASS,0.4733189834500571,PASS -> PASS,0.0
2022-02-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3718061218780578,0,PASS,0.3718061218780578,PASS -> PASS,0.0
2022-02-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3539980559542232,0,PASS,0.3539980559542232,PASS -> PASS,0.0
2022-02-28,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.301017431400194,0,PASS,0.301017431400194,PASS -> PASS,0.0
2022-02-28,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.2747183210039851,0,PASS,0.2747183210039851,PASS -> PASS,0.0
2022-02-28,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.32998537368877384,0,PASS,0.3299853736887738,PASS -> PASS,5.551115123125783e-17
2022-02-28,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.286577523604134,0,PASS,0.286577523604134,PASS -> PASS,0.0
2022-02-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7962501804683055,0,PASS,0.7962501804683055,PASS -> PASS,0.0
2022-02-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7763050418042773,0,PASS,0.7763050418042773,PASS -> PASS,0.0
2022-02-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.26637366393543405,0,PASS,0.266373663935434,PASS -> PASS,5.551115123125783e-17
2022-02-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3385229173739127,0,PASS,0.3385229173739127,PASS -> PASS,0.0
